layer,metric,empty,loaded,total,unit
L1,orders_completed,,,1211,orders
L1,orders_per_hour,,,302.75,orders/h
L1,total_energy_with_support_kJ,,,2544.32345738385,kJ
L1,total_energy_mech_kJ,,,2544.32345738385,kJ
L1,energy_total_with_support_per_order_kJ,,,2.10101028685702,kJ/order
L1,energy_mech_per_order_kJ,,,2.10101028685702,kJ/order
L1,total_distance_m,,,31918.2679014119,m
L1,order_distance_m,,,26.3569511985234,m/order
L1,system_order_pile_on,,,3.5203488372093,orders/output_station_arrival
L1,input_station_arrivals,,,348,count
L1,output_station_arrivals,,,344,count
L1,station_arrivals_total,,,692,count
L2,trip_count,1349,1386,2735,trips
L2,distance_m,10415,21506,31921,m
L2,total_time_sec,13365.8477616893,26078.4985192119,39444.3462809012,s
L2,total_move_turn_energy_kJ,370.039853275624,1732.27186085828,2102.31171413391,kJ
L2,move_turn_pct_of_mech,14.5437425497821,68.0837908337117,,%
L2,avg_distance_per_trip_m,7.72053372868792,15.5165945165945,,m/trip
L2,avg_time_per_trip_sec,9.90796720658956,18.8156554972669,,s/trip
L2,avg_energy_per_trip_kJ,0.274306785230262,1.24983539744465,,kJ/trip
L3,e1_accel_kJ,,,697.972359986844,kJ
L3,e2_decel_kJ,,,84.5078642136537,kJ
L3,e3_cruise_kJ,,,797.781031652472,kJ
L3,e4_rotation_kJ,,,522.050458280935,kJ
L3,e5_lift_kJ,,,442.011743249945,kJ
L3,e1_pct_of_mech,,,27.4325325249534,%
L3,e2_pct_of_mech,,,3.32142770481498,%
L3,e3_pct_of_mech,,,31.3553306022173,%
L3,e4_pct_of_mech,,,20.5182425515081,%
L3,e5_pct_of_mech,,,17.3724666165062,%
L4,turn_count,2512,4442,6954,events
L4,turn_energy_kJ,100.515963275623,421.534495005311,522.050458280935,kJ
L4,turn_pct_of_total,3.95059688593906,16.567645665569,,%
L4,turn_pct_of_state,27.1635507326705,24.3341997598723,,%
L4,turn_per_trip,1.86212008895478,3.2049062049062,,per trip
L4,turn_per_m,0.241190590494479,0.206547010136706,,per m
L4,stop_and_go_count,,,155,events
L4,stop_and_go_energy_kJ,,,12.6327509272343,kJ
L4,stop_and_go_pct_of_e1e2,,,1.61444986550833,%
L4,stop_and_go_per_order,,,0.127993393889348,per order
L4,queue_stop_and_go_count,,,1616,events
L4,queue_stop_and_go_energy_kJ,,,120.997532058867,kJ
L4,queue_stop_and_go_pct_of_e1e2,,,15.4633341925665,%
L4,queue_stop_and_go_per_order,,,1.33443435177539,per order
L4,queue_holding_time_sec,,,64548.6666665719,s
L4,queue_holding_energy_kJ,,,0,kJ
L4,queue_holding_pct_of_support,,,0,%
L4,queue_holding_per_order_kJ,,,0,per order
L5,wait_time_sec,306.888888886862,675.999999996356,982.888888883218,s
L5,wait_energy_kJ,0,0,0,kJ
L5,wait_pct_of_total,0,0,,%
L5,wait_ratio_mean,0.00960955868350575,0.00930365310136159,0.00950066454805078,ratio
L5,wait_ratio_median,0.00213921342767813,0.0050761421319797,0.00411522633744856,ratio
L5,wait_ratio_p95,0.0447849021306611,0.0104220779220779,0.0380248828520234,ratio
L6,composition_move_pct,,,62.1092908319858,%
L6,composition_turn_pct,,,20.5182425515081,%
L6,composition_lift_pct,,,17.3724666165062,%
L6,composition_wait_pct,,,0,%
L6,composition_support_pct,,,0,%
L6,energy_empty_to_loaded_ratio,,,0.213615346203385,ratio
L6,effective_motion_ratio,,,0.975081628127803,ratio
L6,wait_energy_per_order_kJ,,,0,kJ/order
L6,energy_per_m_empty_J,35.5295106361616,,,J/m
L6,energy_per_m_loaded_J,,80.5483056290469,,J/m
