decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
24,223.111111111136,1,108,1,86,2,6,10,14.0740740740741,0.05,0.01,13,1,4,1,0,1,-47.1951851851852,0.0715791,0,15,1,0,15
25,236.93333333336,1,108,1,87,2,6,10,13.9285714285714,0.05,0.01,19,1,8,1,0,3,-37.8335714285714,0.0865944,0,15,3,0,25
26,243.155555555583,1,107,1,87,2,6,10,13.7931034482759,0.05,0.01,12,1,3,0,0,1,-32.5789655172414,0.0805846,0,15,1,0,14
27,256.977777777807,1,108,1,88,2,6,10,14.1379310344828,0.05,0.01,18,1,7,1,0,2,-36.8993103448276,0.0876188,0,15,2,0,22
28,263.244444444471,1,108,1,88,2,6,10,14,0.05,0.01,12,1,4,1,0,2,-31.62,0.0775237,0,15,2,0,14
29,277.111111111131,1,108,1,88,2,6,10,13.8709677419355,0.05,0.01,17,1,6,1,0,2,-35.3587096774194,0.0795732,0,15,2,0,20
30,283.377777777794,1,108,1,87,2,6,10,13.75,0.05,0.01,11,1,3,1,0,1,-30.135,0.063513,0,15,1,0,12
31,293.466666666678,1,108,1,87,2,6,10,13.6363636363636,0.05,0.01,10,1,2,1,0,1,-28.8281818181818,0.0675886,0,15,1,0,11
32,297.244444444454,1,108,1,87,2,6,10,13.5294117647059,0.05,0.01,16,1,5,1,0,1,-33.7452941176471,0.102526,0,15,1,0,18
33,303.555555555562,1,108,1,87,1,6,10,13.4285714285714,0.05,0.01,9,1,1,0,0,2,-44.6914285714286,0.1204911,0,15,2,0,10
34,307.333333333338,1,109,1,88,1,7,10,13.7142857142857,0.05,0.01,15,1,4,0,0,2,-49.7628571428571,0.096543,0,15,2,0,17
35,313.644444444446,1,110,1,88,1,8,10,14,0.05,0.01,12,2,3,1,1,3,-43.43,0.1065107,0,15,2,1,8
36,317.422222222222,1,110,1,87,1,7,14.1191597070926,20.0021429183813,0.0980769230769231,0.0141191597070926,58,3,30,1,4,5,-99.2782365309608,0.2815512,0,12.2046973739275,2,3,15
37,323.73333333333,1,110,1,86,2,5,13.6009048179814,19.8499691938107,0.0934256055363322,0.0136009048179814,61,3,31,1,5,3,-74.7865543510971,0.2865554,0,12.2408143361833,1,2,10
38,343.866666666654,1,110,1,85,4,3,14.6395207250374,21.9592810875561,0.0892018779342723,0.0146395207250374,59,2,30,1,3,2,-137.546135168287,0.1435016,0,13.0383231457365,2,0,33
39,347.599999999986,1,110,1,85,3,3,14.4750056235612,21.8980854305157,0.0845272206303725,0.0144750056235612,49,3,25,1,2,3,-127.072624402753,0.1185782,0,13.1388512583094,2,1,37
40,353.955555555538,1,110,1,84,4,2,14.0241636175826,21.737453607253,0.0829986613119143,0.0140241636175826,51,1,26,1,2,1,-109.253684753106,0.1400884,0,13.174214307426,1,0,30
41,364.044444444422,1,110,1,84,4,2,13.926619206839,21.3994392690453,0.0789473684210526,0.013926619206839,40,2,19,1,1,3,-102.484044648452,0.1445244,0,12.9026030886891,3,0,30
42,367.733333333309,1,110,1,84,4,2,13.6713176044633,21.1579915307171,0.0775656324582339,0.0136713176044633,40,2,21,1,1,4,-131.43165387759,0.0841061,0,12.87877745348,3,1,45
43,384.177777777746,1,110,1,84,4,1,13.5274253731343,21.0776162790697,0.0763097949886105,0.0135274253731343,37,1,19,1,1,1,-94.3202063489034,0.130145,0,12.5880208333333,1,0,27
44,387.866666666633,1,110,1,84,5,1,13.4098651960783,20.724337121212,0.0743169398907104,0.0134098651960783,37,2,19,1,0,2,-122.665621312496,0.1082647,0,12.4913812785387,2,0,48
45,397.955555555517,1,110,1,84,5,1,13.0571428571428,20.3111111111111,0.0735294117647059,0.0130571428571428,35,1,18,1,0,1,-103.599723809524,0.1350726,0,12.1866666666667,1,0,46
46,418.08888888884,1,109,1,84,5,1,12.8732394366197,19.8695652173913,0.07193515704154,0.0128732394366197,34,2,17,1,0,3,-98.1570205333139,0.1445269,0,11.5696202531645,3,0,45
47,434.444444444388,1,109,1,84,4,1,12.5205479452055,19.4468085106383,0.0714985308521058,0.0125205479452055,34,3,16,1,1,4,-75.5196909386257,0.215799,0,11.1463414634146,3,1,24
48,444.533333333272,1,109,1,83,4,0,12.1523213633041,19.2411754918981,0.0720379146919431,0.0121523213633041,28,2,16,1,0,3,-87.1348126941153,0.0075124,0,10.9949574239418,3,0,34
49,454.622222222156,1,109,1,83,3,1,12.149833900596,19.3405519233977,0.07202216066482,0.012149833900596,22,2,13,1,0,2,-77.8810452328617,0.116039,0,11.0196167935638,2,0,27
50,474.75555555548,1,109,1,84,3,2,12.275,19.64,0.0723981900452489,0.012275,21,2,13,1,0,2,-78.1624233031674,0.0699644,0,10.9111111111111,2,0,26
51,498.488888888802,1,109,1,84,4,2,12.2753222391599,19.7367926198257,0.0728241563055062,0.0122753222391599,24,2,12,1,0,2,-90.3846767014551,0.0981853,0,10.5955413011696,2,0,34
52,524.977777777694,1,109,1,87,2,4,12.4958874905358,20.1856644077887,0.0730434782608696,0.0124958874905358,16,1,10,1,0,2,-80.6606612055479,0.0906095,0,10.4965454920501,2,0,23
53,535.022222222147,1,109,1,87,2,4,12.4312007988381,19.9368314698347,0.0728987993138936,0.0124312007988381,15,1,9,1,0,2,-77.4256058502421,0.0711946,0,10.3593339990317,2,0,21
54,548.577777777713,1,109,1,88,3,5,12.4023740310078,19.7519290123457,0.0728196443691787,0.0124023740310078,26,1,14,1,1,3,-91.9425963858351,0.0895751,0,10.1581349206349,3,0,25
55,568.622222222173,1,109,1,88,3,5,12.3103448275862,19.4727272727273,0.072079536039768,0.0123103448275862,25,2,12,1,1,3,-77.8039233597205,0.1015139,0,9.82568807339449,3,0,22
56,595.066666666639,1,108,1,88,2,5,12.0337078651685,19.125,0.0722402597402597,0.0120337078651685,14,1,8,1,0,2,-70.944550101473,0.0755758,0,9.39473684210525,2,0,20
57,598.666666666642,1,108,1,88,3,5,11.9,18.7894736842105,0.07223113964687,0.0119,23,1,11,1,1,2,-69.8213239760368,0.0905105,0,9.31304347826086,2,0,19
58,615.111111111099,1,108,1,88,2,5,11.7692307692308,18.4655172413793,0.0717100078802207,0.0117692307692308,19,1,10,1,1,1,-57.431739271547,0.1095088,0,9.07627118644067,1,0,18
59,628.71111111111,1,108,1,88,2,5,11.7529438405798,18.3266242937854,0.0714285714285714,0.0117529438405798,11,1,4,1,0,3,-69.2452883978503,0.0725359,0,8.93612258953174,3,0,14
60,635.15555555556,1,108,1,89,2,6,11.6666666666667,18.0833333333333,0.0715935334872979,0.0116666666666667,12,1,6,1,0,1,-54.3161947399639,0.0874901,0,8.89344262295081,1,0,17
61,638.755555555563,1,108,1,89,2,6,11.5603280141844,17.8142759562842,0.0717009916094584,0.0115603280141844,19,1,8,1,1,1,-50.081960951853,0.1265621,0,8.83472222222224,1,0,11
62,645.200000000012,1,108,1,89,2,6,11.5065493421053,17.6310030241936,0.0714285714285714,0.0115065493421053,12,1,6,1,0,2,-44.4982124567064,0.1171586,0,8.8155015120968,2,0,16
63,648.800000000015,1,108,1,89,2,6,11.3958333333333,17.3650793650793,0.0715350223546945,0.0113958333333333,17,1,8,1,1,2,-56.0264028250892,0.0836358,0,8.75199999999999,2,0,10
64,655.244444444465,1,108,1,89,1,6,11.3506033234695,17.2032581621335,0.0713760117733628,0.0113506033234695,16,2,8,1,1,5,-59.6369315518488,0.1155212,0,8.7381628760043,3,2,13
65,665.288888888917,1,108,1,89,2,6,11.2163892396184,17.0834236111112,0.072,0.0112163892396184,14,1,7,1,0,1,-54.8647846207695,0.0915874,0,8.67517605251739,1,0,17
66,668.844444444475,1,108,1,89,2,6,11.1399901234568,16.8787729143285,0.0719942404607631,0.0111399901234568,16,1,8,1,1,1,-36.5663509942263,0.0775141,0,8.63565125849363,1,0,8
67,685.333333333377,1,108,1,89,2,6,11.029702970297,16.6268656716418,0.0718861209964413,0.011029702970297,13,1,6,1,0,1,-51.5977874189501,0.0826222,0,8.43939393939393,1,0,16
68,695.37777777783,1,108,1,89,2,6,10.921568627451,16.3823529411765,0.0719322990126939,0.010921568627451,12,1,5,1,0,1,-48.9837061564326,0.0875245,0,8.31343283582089,1,0,15
69,698.888888888944,1,108,1,89,2,6,10.8155339805825,16.1449275362319,0.072027972027972,0.0108155339805825,6,1,1,1,0,1,-30.8663819458999,0.0926109,0,8.25185185185184,1,0,7
70,705.422222222282,1,108,1,89,2,6,10.7115384615385,15.9142857142857,0.0724233983286908,0.0107115384615385,11,1,4,1,0,1,-46.0430723122118,0.0925495,0,8.19117647058823,1,0,14
71,708.933333333396,1,108,1,89,2,6,10.6095238095238,15.6901408450704,0.0725639253628196,0.0106095238095238,9,2,3,1,1,2,-26.4651779257962,0.0804819,0,8.13138686131386,1,1,6
72,725.466666666743,1,108,1,89,2,5,10.517434846256,15.6300767854082,0.073489010989011,0.010517434846256,10,1,3,1,0,1,-43.4498750046529,0.0865088,0,8.0383252039242,1,0,13
73,728.977777777857,1,108,1,89,2,5,10.4627984253544,15.4792086292914,0.0736698499317872,0.0104627984253544,14,2,6,1,1,3,-44.4015206058952,0.1025118,0,8.01405836835655,2,1,10
74,739.022222222309,1,108,1,88,3,5,10.345080702862,15.3778226664164,0.0743243243243243,0.010345080702862,12,1,5,1,0,1,-46.7205904203699,0.0729745,0,7.9577543868169,1,0,15
75,759.066666666769,1,108,1,89,3,5,10.4504504504504,15.4666666666667,0.0743967828418231,0.0104504504504504,11,1,4,1,0,2,-37.1648276694925,0.0840389,0,7.89115646258503,2,0,14
76,765.511111111219,1,108,1,89,2,5,10.3571428571429,15.2631578947368,0.0745176314038589,0.0103571428571429,9,1,2,0,0,2,-34.5025995972561,0.1086122,0,7.83783783783783,2,0,12
77,769.111111111222,1,108,1,89,3,5,10.2654867256637,15.2631578947368,0.0747354497354497,0.0102654867256637,10,1,3,1,0,1,-34.7250699511808,0.0756126,0,7.78523489932885,1,0,12
78,775.555555555671,1,108,1,89,2,5,10.1754385964912,15.0649350649351,0.0749014454664915,0.0101754385964912,8,1,2,1,0,1,-31.7140199261743,0.075552,0,7.73333333333333,1,0,10
79,779.155555555674,1,108,1,89,3,5,10.0869565217391,14.8717948717949,0.0751633986928105,0.0100869565217391,9,1,2,1,0,1,-32.1520124744063,0.0725687,0,7.68211920529801,1,0,11
80,785.600000000124,1,108,1,89,2,5,9.99999999999999,14.6835443037975,0.0753736192332684,0.01,7,1,1,1,0,1,-29.2159614577936,0.0860086,0,7.63157894736842,1,0,9
81,795.644444444576,1,108,1,89,2,5,9.91452991452991,14.5,0.0756791720569211,0.00991452991452991,16,2,8,1,1,3,-24.0122996638262,0.1670471,0,7.53246753246753,2,1,10
82,805.688888889029,1,108,1,88,3,4,9.75841065592904,14.3364304698217,0.0761843790012804,0.00975841065592904,13,2,6,1,0,3,-54.9653261111842,0.0895172,0,7.44391582086895,3,0,21
83,819.200000000151,1,107,1,88,2,4,9.74228650137743,14.3758130081301,0.0768253968253968,0.00974228650137743,4,1,1,1,0,1,-26.373206875374,0.1255244,0,7.41394129979037,1,0,6
84,825.733333333489,1,108,1,88,3,4,9.72686699934224,14.2973225773464,0.0772640911969601,0.00972686699934224,12,2,6,1,0,2,-54.2259699634491,0.0635477,0,7.41673608699846,2,0,19
85,829.244444444603,1,107,1,89,2,5,9.57258064516128,14.1309523809524,0.0779384035197989,0.00957258064516128,11,2,4,1,1,2,-20.313935316358,0.1374854,0,7.37267080745341,1,1,5
86,839.288888889055,1,106,1,85,3,4,9.54033779149522,14.14214778504,0.0786516853932584,0.00954033779149522,9,1,3,1,0,3,-31.9386232788343,0.1015182,0,7.3747396425055,3,0,15
87,849.333333333508,1,106,1,85,3,5,9.59478346456697,14.1690406976745,0.0788330229671012,0.00959478346456697,8,1,2,1,0,2,-30.1947025364981,0.0965246,0,7.38507575757579,2,0,12
88,865.777777777965,1,107,1,85,2,5,9.91180148654519,14.5828803480205,0.0790611488573193,0.00991180148654519,9,1,6,0,0,3,-45.7838260919208,0.0655766,0,7.55184875165348,3,0,16
89,869.377777777968,1,107,1,85,2,6,9.89253875968999,14.6682471264369,0.0792383292383292,0.00989253875968999,17,2,7,1,1,5,-38.7856448266424,0.0995841,0,7.55110946745568,3,2,10
90,875.822222222418,1,108,1,84,2,5,9.80488832343796,14.5959132996633,0.0796352583586626,0.00980488832343796,8,1,6,1,0,2,-35.6978617364485,0.1105297,0,7.55553159041396,2,0,13
91,885.86666666687,1,108,1,84,2,5,9.81619318181821,14.5588483146068,0.0798548094373866,0.00981619318181821,7,1,5,1,0,2,-33.7482715295596,0.1075227,0,7.53335755813956,2,0,11
92,889.422222222429,1,108,1,84,3,5,9.78354569873765,14.4579064214679,0.0801204819277108,0.00978354569873765,16,2,7,1,0,2,-51.9688850400882,0.0943595,0,7.52145420770004,2,0,18
93,899.466666666881,1,108,1,84,3,5,9.79683101851858,14.5337603021979,0.0805489260143198,0.00979683101851858,14,1,6,1,0,1,-48.0099522448467,0.0956108,0,7.5575553571429,1,0,16
94,915.911111111339,1,108,1,86,2,5,9.80598677491831,14.4958065368358,0.0804733727810651,0.00980598677491831,6,1,4,1,0,2,-31.7665887610278,0.0995026,0,7.49221461454433,2,0,9
95,939.511111111357,1,108,1,86,2,5,9.81804003897451,14.4631342509625,0.0807783018867925,0.00981804003897451,12,1,5,1,0,2,-52.3982055057362,0.0715371,0,7.35011740622682,2,0,14
96,945.955555555807,1,108,1,86,1,5,9.8154891304348,14.4099734042553,0.0807962529274005,0.0098154891304348,14,3,8,1,1,5,-47.1406402462457,0.1145486,0,7.3616168478261,3,2,5
97,949.55555555581,1,108,1,85,2,4,9.64381969070137,14.3134586988304,0.0818815331010453,0.00964381969070137,11,2,3,0,0,2,-37.2799619854894,0.1192694,0,7.35015446696699,2,0,12
98,956.000000000259,1,109,1,86,2,5,9.53846153846153,14.3578947368421,0.0825158684362377,0.00953846153846154,11,2,7,1,0,2,-47.646089592128,0.1430632,0,7.33333333333333,2,0,15
99,976.04444444472,1,109,1,87,2,6,9.57755297467008,14.4660956388246,0.0831422018348624,0.00957755297467008,10,1,7,1,0,1,-45.7455591740796,0.1305461,0,7.3091851648798,1,0,15
100,979.600000000278,1,109,1,87,2,6,9.52054794520548,14.3298969072165,0.0832383124287343,0.00952054794520548,18,2,10,1,1,2,-35.8047913257199,0.1115834,0,7.27748691099476,1,1,10
101,996.08888888918,1,109,1,86,2,5,9.43924677281448,14.2551890038423,0.0835214446952596,0.00943924677281448,23,2,11,1,1,2,-40.6146709163769,0.0655012,0,7.20107485761105,1,1,14
102,999.644444444739,1,109,1,85,3,4,9.32682718621399,14.1315563427485,0.0835654596100279,0.00932682718621399,16,2,9,1,0,2,-60.3372352340468,0.0645506,0,7.17448245093384,2,0,21
103,1016.13333333364,1,109,1,85,3,4,9.32978801169592,14.1812777777778,0.0839315295416897,0.00932978801169592,20,1,10,1,0,2,-49.1202365625031,0.0609698,0,7.16226150392818,2,0,28
104,1019.6888888892,1,109,1,85,3,4,9.30590958605668,14.0970709570958,0.0835608956854178,0.00930590958605668,14,1,8,1,0,2,-41.7762713146546,0.108521,0,7.15479480737021,2,0,19
105,1036.1777777781,1,109,1,85,3,4,9.2987012987013,14.0392156862745,0.0834688346883469,0.0092987012987013,18,1,8,1,0,2,-44.7539531462745,0.0765647,0,7.08910891089109,2,0,24
106,1069.73333333368,1,109,1,86,2,5,9.38709677419355,14.126213592233,0.0831991411701557,0.00938709677419355,10,1,5,1,0,2,-49.1856703987377,0.1015456,0,6.96172248803828,2,0,14
107,1076.22222222258,1,109,1,86,3,5,9.32692307692307,13.9903846153846,0.0832888414308596,0.00932692307692307,18,1,8,1,0,2,-44.6987485112325,0.089508,0,6.92857142857143,2,0,24
108,1089.77777777814,1,109,1,86,2,6,9.3312101910828,13.952380952381,0.0830248545742993,0.0093312101910828,9,1,4,1,0,1,-39.8438187775002,0.077004,0,6.87793427230047,1,0,12
109,1099.8222222226,1,109,1,86,2,6,9.27848101265823,13.8301886792453,0.0831578947368421,0.00927848101265823,31,2,16,1,2,4,-37.0513947179867,0.080385,0,6.81860465116279,2,2,11
110,1106.26666666705,1,109,1,85,2,5,9.16310194830247,13.7018346890504,0.0828586224754014,0.00916310194830247,16,1,7,1,0,2,-54.658749652479,0.0575853,0,6.7874829246685,2,0,20
111,1119.86666666706,1,109,1,85,3,5,9.14295225155279,13.629771412037,0.0826913199794556,0.00914295225155279,28,2,14,1,1,4,-54.2611895271244,0.0569708,0,6.72153110730594,4,0,27
112,1126.31111111151,1,109,1,85,2,5,9.08468813905936,13.5853593272172,0.0825316455696203,0.00908468813905936,14,1,6,1,0,2,-51.5032486086539,0.0605213,0,6.73092803030307,2,0,16
113,1129.91111111151,1,109,1,85,3,5,9.05982664765887,13.507377911055,0.0824534942182001,0.00905982664765887,27,1,13,1,1,4,-43.3905834100877,0.0945087,0,6.72312927699572,4,0,25
114,1146.35555555597,1,109,1,85,2,5,9.04576262626265,13.4464039039039,0.0818452380952381,0.00904576262626265,14,1,5,1,0,1,-43.1910659187403,0.0669784,0,6.66317336309526,1,0,16
115,1159.95555555598,1,109,1,86,2,6,9.0669768193143,13.4385549286265,0.0817733990147783,0.0090669768193143,23,1,11,1,1,1,-44.4458636015997,0.0852799,0,6.63047644055583,1,0,18
116,1166.40000000043,1,109,1,86,2,6,9.02994011976048,13.3451327433628,0.0813443740867024,0.00902994011976048,22,2,8,1,1,3,-41.3356947233984,0.0962708,0,6.6140350877193,2,1,17
117,1170.00000000043,1,109,1,85,2,5,8.92307692307692,13.2280701754386,0.0814457831325301,0.00892307692307692,21,1,10,0,1,2,-35.4198738605217,0.0825109,0,6.58515283842795,2,0,15
118,1186.44444444489,1,110,1,85,3,5,8.93218137254905,13.3199195906433,0.0811068702290076,0.00893218137254905,21,2,8,1,0,6,-52.5649985853312,0.0605931,0,6.54513290229887,6,0,27
119,1190.04444444489,1,110,1,85,2,5,8.85843290177293,13.2491344269995,0.0812470477090222,0.00885843290177293,21,1,11,1,1,2,-35.2842451754631,0.0649782,0,6.53927235667358,2,0,13
120,1200.08888888934,1,110,1,85,2,5,8.82658959537572,13.1637931034483,0.0809167446211412,0.00882658959537572,21,1,11,1,1,1,-41.4331724001104,0.0625456,0,6.49787234042553,1,0,12
121,1206.48888888935,1,110,1,82,3,5,8.82086481836249,13.1182092170519,0.0805928670680871,0.00882086481836249,30,2,13,1,1,2,-49.3695556831202,0.0616139,0,6.50351897625031,2,0,21
122,1220.1333333338,1,110,1,82,2,5,8.99475148621637,13.4159005218142,0.0804020100502513,0.00899475148621637,20,1,10,1,1,2,-33.8773557167871,0.0620035,0,6.62375004842712,2,0,11
123,1226.53333333381,1,110,1,82,3,5,9.08729024987803,13.5163896993984,0.0801267541874151,0.00908729024987803,29,2,12,1,1,2,-49.2820605102545,0.0745796,0,6.70187655928505,2,0,20
124,1230.17777777826,1,110,1,82,1,5,9.0913584126492,13.5612762988684,0.079982126899017,0.0090913584126492,24,2,12,1,2,3,-41.4522428705579,0.0795207,0,6.75250272142825,2,1,8
125,1236.57777777826,1,109,1,81,3,4,9.17384738010925,13.7228626099155,0.0800176834659593,0.00917384738010925,28,1,13,0,1,2,-43.0098799074751,0.0679692,0,6.86143130495774,2,0,19
126,1250.22222222272,1,111,1,86,2,5,9.27472527472527,13.9504132231405,0.0794759825327511,0.00927472527472527,23,1,12,1,1,1,-46.5367538020874,0.0775693,0,6.88979591836735,1,0,14
127,1276.62222222274,1,110,1,88,2,5,9.53459116297762,14.3018867444664,0.0791180285343709,0.00953459116297762,24,1,12,0,1,3,-47.4298374139024,0.121133,0,6.97932073129962,3,0,15
128,1286.66666666719,1,111,1,89,2,6,9.59032327730814,14.4640941231533,0.0787334189131365,0.00959032327730814,23,1,12,1,1,1,-46.2050860717832,0.1104452,0,7.00245826597103,1,0,12
129,1290.26666666719,1,112,1,90,2,6,9.59092811561565,14.4253796860886,0.0783898305084746,0.00959092811561565,21,1,10,1,1,1,-44.2528801898788,0.1094976,0,7.01312925450156,1,0,12
130,1330.31111111167,1,112,1,92,2,6,9.98711917562729,14.9806787634409,0.0781184376312474,0.00998711917562729,20,1,9,1,1,2,-37.1732947169688,0.1135503,0,7.11725734355048,2,0,11
131,1336.71111111167,1,112,1,93,2,6,9.96256684491978,14.904,0.077884214910454,0.00996256684491978,26,3,13,1,2,4,-45.6073009062623,0.1330626,0,7.11068702290076,3,1,9
132,1346.75555555613,1,112,1,91,3,5,9.90156542397668,14.9309319885363,0.0782859497321796,0.00990156542397668,28,3,13,1,1,3,-47.9446289454389,0.0845136,0,7.12612663089231,2,1,15
133,1350.35555555613,1,111,1,89,2,4,9.79712705094999,14.8885474081366,0.0786150712830957,0.00979712705094999,28,2,14,1,2,2,-34.7436784479192,0.0945969,0,7.13526611635226,1,1,8
134,1366.80000000059,1,112,1,89,3,4,10.0374128964702,15.2913712094663,0.0785340314136126,0.0100374128964702,20,1,11,1,0,3,-52.3451181085733,0.0700043,0,7.30334147317794,3,0,30
135,1370.40000000059,1,111,1,90,3,4,10.0484162690567,15.2673611529854,0.0783060327606872,0.0100484162690567,28,2,14,1,1,3,-59.394325166402,0.0545497,0,7.32152263470302,3,0,22
136,1400.44444444506,1,111,1,90,3,4,10.2528546639365,15.6158863343033,0.0782299486369024,0.0102528546639365,26,1,14,1,1,2,-49.8224438671815,0.0894907,0,7.38205535803429,2,0,19
137,1410.48888888951,1,111,1,90,3,4,10.2439070351759,15.5613549618321,0.0778255768478686,0.0102439070351759,25,1,13,1,1,2,-47.4923183088707,0.0815221,0,7.35934115523467,2,0,17
138,1426.84444444508,1,112,1,92,3,5,10.346588908179,15.6766498608773,0.0774593338497289,0.010346588908179,19,1,10,1,0,2,-51.3985755638454,0.072484,0,7.39042064869929,2,0,27
139,1430.53333333397,1,111,1,92,2,5,10.318407960199,15.593984962406,0.077277970011534,0.010318407960199,22,1,12,0,1,2,-44.3065666790555,0.0815215,0,7.38078291814946,2,0,13
140,1436.88888888953,1,113,1,92,3,5,10.2821782178218,15.6165413533834,0.0770110560426992,0.0102821782178218,18,1,9,1,0,2,-49.001758509062,0.0710006,0,7.36524822695035,2,0,25
141,1446.93333333398,1,113,1,92,3,5,10.2778530377669,15.5701803482588,0.0768648239303294,0.0102778530377669,17,1,8,1,0,2,-46.8862691154039,0.0825502,0,7.34649354460096,2,0,23
142,1450.57777777843,1,112,1,92,2,5,10.2542687908497,15.4953395061729,0.0767494356659142,0.0102542687908497,21,1,12,1,1,1,-42.5818936111555,0.0785271,0,7.33989766081875,1,0,11
143,1486.97777777846,1,114,1,93,2,5,10.3170731707317,15.6666666666667,0.0765210899589399,0.0103170731707317,20,2,12,1,1,3,-56.9725757312872,0.0765359,0,7.2431506849315,2,1,21
144,1490.62222222291,1,112,1,92,2,5,10.2235910009244,15.5609068911129,0.0766950722489811,0.0102235910009244,20,1,11,1,1,1,-40.6270522245127,0.1245766,0,7.22281002454388,1,0,10
145,1510.66666666737,1,112,1,94,1,5,10.2821543483177,15.610862076278,0.0764987127620449,0.0102821543483177,16,1,8,1,1,3,-55.6848225921933,0.0885789,0,7.20097004865349,3,0,8
146,1520.71111111182,1,111,1,95,1,6,10.2754350707366,15.5620719549562,0.0764168190127971,0.0102754350707366,20,2,9,1,2,2,-33.781014372347,0.1185237,0,7.1824947484413,1,1,5
147,1527.02222222294,1,113,1,94,3,5,10.2072867298578,15.4945143884892,0.0765880217785844,0.0102072867298578,17,1,12,1,0,3,-51.2941536121785,0.0765102,0,7.179125,3,0,26
148,1530.75555555627,1,111,1,94,2,5,10.1745283018868,15.4071428571428,0.0764790764790765,0.0101745283018868,18,1,9,0,1,2,-36.3603747625261,0.1085058,0,7.16611295681063,2,0,8
149,1547.0666666674,1,113,1,94,3,5,10.1643192488263,15.4642857142857,0.0763440860215054,0.0101643192488263,17,1,11,1,0,3,-49.8809361185031,0.0805195,0,7.12171052631578,3,0,24
