#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
1079.96;13;16;2;2;0/1030.09,1/890.53;0/36,1/39.24;0/1079.96,1/1079.96;0/1079.96,1/1079.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/3,1/10;0/8,1/8;0/5,1/19;0/105,1/105
1139.96;13;16;2;2;0/1090.09,1/950.53;0/36.18,1/39.38;0/1139.96,1/1139.96;0/1139.96,1/1139.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/3,1/10;0/8,1/8;0/5,1/19;0/111,1/111
1199.96;13;18;2;2;0/1150.09,1/1010.53;0/36.36,1/39.51;0/1199.96,1/1199.96;0/1199.96,1/1199.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/3,1/10;0/9,1/9;0/5,1/19;0/117,1/117
1259.96;16;18;2;2;0/1193.2,1/1050.62;0/36.49,1/39.64;0/1259.96,1/1259.96;0/1259.96,1/1259.96;0/0,1/6;0/0,1/0;0/3,1/8;0/10,1/9;0/3,1/2;0/5,1/5;0/5,1/11;0/9,1/9;0/7,1/21;0/123,1/123
1319.96;19;20;2;2;0/1220.31,1/1073.82;0/36.62,1/39.78;0/1319.96,1/1319.96;0/1319.96,1/1319.96;0/0,1/3;0/0,1/1;0/0,1/4;0/9,1/11;0/3,1/2;0/5,1/5;0/6,1/13;0/10,1/10;0/10,1/25;0/129,1/129
1379.96;21;20;2;2;0/1280.31,1/1117.38;0/36.76,1/39.96;0/1379.96,1/1379.96;0/1379.96,1/1379.96;0/0,1/1;0/0,1/0;0/0,1/2;0/9,1/18;0/3,1/2;0/5,1/5;0/6,1/15;0/10,1/10;0/10,1/27;0/135,1/135
1439.96;23;22;2;2;0/1340.31,1/1158.27;0/36.93,1/40;0/1439.96,1/1439.96;0/1439.96,1/1439.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/16;0/3,1/2;0/5,1/5;0/6,1/17;0/11,1/11;0/10,1/29;0/141,1/140
1499.96;23;22;2;2;0/1400.31,1/1210.98;0/37.07,1/40.04;0/1499.96,1/1499.96;0/1499.96,1/1499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/6,1/17;0/11,1/11;0/10,1/29;0/147,1/146
1559.96;23;22;2;2;0/1460.31,1/1270.98;0/37.2,1/40.18;0/1559.96,1/1559.96;0/1559.96,1/1559.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/6,1/17;0/11,1/11;0/10,1/29;0/153,1/152
1619.96;23;24;2;2;0/1520.31,1/1330.98;0/37.29,1/40.27;0/1619.96,1/1619.96;0/1619.96,1/1619.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/6,1/17;0/12,1/12;0/10,1/29;0/159,1/158
1679.96;23;24;2;2;0/1580.31,1/1390.98;0/37.42,1/40.49;0/1679.96,1/1679.96;0/1679.96,1/1679.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/14;0/3,1/2;0/5,1/5;0/6,1/17;0/12,1/12;0/10,1/29;0/165,1/164
1739.96;23;26;2;2;0/1640.31,1/1450.98;0/37.6,1/40.49;0/1739.96,1/1739.96;0/1739.96,1/1739.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/6,1/17;0/13,1/13;0/10,1/29;0/171,1/170
1799.96;23;27;2;2;0/1700.31,1/1510.98;0/37.78,1/40.62;0/1799.96,1/1799.96;0/1799.96,1/1799.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/6,1/17;0/14,1/13;0/10,1/29;0/177,1/176
1859.96;23;28;2;2;0/1760.31,1/1570.98;0/37.91,1/40.8;0/1859.96,1/1859.96;0/1859.96,1/1859.96;0/0,1/0;0/0,1/0;0/0,1/0;0/3,1/3;0/3,1/2;0/5,1/5;0/6,1/17;0/14,1/14;0/10,1/29;0/183,1/182
1919.96;23;30;2;2;0/1820.31,1/1630.98;0/38.13,1/40.93;0/1919.96,1/1919.96;0/1919.96,1/1919.96;0/0,1/0;0/0,1/0;0/0,1/0;0/3,1/2;0/3,1/2;0/5,1/5;0/6,1/17;0/15,1/15;0/10,1/29;0/189,1/188
1979.96;23;31;2;2;0/1880.31,1/1690.98;0/38.31,1/61.96;0/1979.96,1/1979.96;0/1979.96,1/1979.96;0/0,1/0;0/0,1/3;0/0,1/0;0/1,1/8;0/3,1/2;0/5,1/5;0/6,1/17;0/15,1/16;0/10,1/29;0/195,1/192
2039.96;23;34;2;2;0/1940.31,1/1750.98;0/76.84,1/62.13;0/2039.96,1/2039.96;0/2039.96,1/2039.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/6;0/3,1/2;0/5,1/5;0/6,1/17;0/17,1/17;0/10,1/29;0/197,1/198
2099.96;23;35;2;2;0/2000.31,1/1810.98;0/77.24,1/62.44;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/5;0/3,1/2;0/5,1/5;0/6,1/17;0/17,1/18;0/10,1/29;0/203,1/204
2159.96;23;35;2;2;0/2060.31,1/1870.98;0/77.56,1/62.93;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/10;0/3,1/2;0/5,1/5;0/6,1/17;0/17,1/18;0/10,1/29;0/209,1/210
2219.96;23;37;2;2;0/2120.31,1/1930.98;0/78,1/63.24;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/6,1/17;0/18,1/19;0/10,1/29;0/215,1/216
2279.96;23;38;2;2;0/2180.31,1/1990.98;0/78.49,1/63.64;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/2,1/15;0/0,1/0;0/5,1/19;0/7,1/7;0/3,1/2;0/5,1/5;0/6,1/17;0/19,1/19;0/10,1/29;0/221,1/222
2340;27;39;2;2;0/2210.36,1/2026.8;0/78.89,1/64.09;0/2340,1/2340;0/2340,1/2340;0/3,1/15;0/0,1/0;0/3,1/16;0/7,1/7;0/3,1/2;0/5,1/5;0/8,1/19;0/19,1/20;0/13,1/32;0/227,1/228
2400;28;41;2;2;0/2270.36,1/2063.02;0/79.29,1/64.53;0/2400,1/2400;0/2400,1/2400;0/2,1/12;0/1,1/0;0/3,1/15;0/4,1/6;0/3,1/2;0/5,1/5;0/8,1/20;0/20,1/21;0/13,1/34;0/233,1/234
2460;30;42;2;2;0/2320.36,1/2091.02;0/79.82,1/64.93;0/2460,1/2460;0/2460,1/2460;0/0,1/8;0/0,1/0;0/2,1/12;0/7,1/8;0/3,1/2;0/5,1/5;0/9,1/21;0/21,1/21;0/14,1/37;0/239,1/240
2520;33;44;2;2;0/2360.36,1/2117.38;0/80.18,1/65.38;0/2520,1/2520;0/2520,1/2520;0/0,1/8;0/0,1/0;0/0,1/9;0/9,1/8;0/3,1/2;0/5,1/5;0/10,1/23;0/22,1/22;0/16,1/41;0/244,1/246
2580;34;45;2;2;0/2420.36,1/2161.02;0/80.58,1/65.78;0/2580,1/2580;0/2580,1/2580;0/1,1/7;0/0,1/0;0/1,1/8;0/9,1/7;0/3,1/2;0/5,1/5;0/10,1/24;0/22,1/23;0/16,1/42;0/250,1/252
2640;36;46;2;2;0/2480.36,1/2201.02;0/81.02,1/66.22;0/2640,1/2640;0/2640,1/2640;0/0,1/5;0/0,1/0;0/1,1/6;0/8,1/6;0/3,1/2;0/5,1/5;0/10,1/26;0/23,1/23;0/16,1/44;0/256,1/258
2700;39;47;2;2;0/2530.36,1/2241.02;0/81.42,1/66.67;0/2700,1/2700;0/2700,1/2700;0/1,1/3;0/0,1/0;0/1,1/4;0/5,1/13;0/3,1/2;0/5,1/5;0/11,1/28;0/23,1/24;0/17,1/46;0/262,1/264
2760;42;48;2;2;0/2580.36,1/2281.02;0/90,1/67.07;0/2760,1/2760;0/2760,1/2760;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/14;0/3,1/2;0/5,1/5;0/12,1/30;0/24,1/24;0/18,1/48;0/267,1/270
2820;44;49;2;2;0/2640.36,1/2321.02;0/92.53,1/67.42;0/2820,1/2820;0/2820,1/2820;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/12,1/32;0/25,1/24;0/18,1/50;0/273,1/276
2880;44;50;2;2;0/2700.36,1/2381.02;0/92.93,1/67.91;0/2880,1/2880;0/2880,1/2880;0/0,1/1;0/0,1/1;0/0,1/1;0/14,1/10;0/3,1/2;0/5,1/5;0/12,1/32;0/25,1/25;0/18,1/50;0/279,1/282
2940;45;51;2;2;0/2760.36,1/2431.02;0/93.29,1/68.27;0/2940,1/2940;0/2940,1/2940;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/12,1/33;0/26,1/25;0/18,1/51;0/285,1/288
3000;45;52;2;2;0/2820.36,1/2491.02;0/93.69,1/68.71;0/3000,1/3000;0/3000,1/3000;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/7;0/3,1/2;0/5,1/5;0/12,1/33;0/26,1/26;0/18,1/51;0/291,1/294
3060;46;53;2;2;0/2880.36,1/2541.02;0/94.09,1/69.16;0/3060,1/3060;0/3060,1/3060;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/12,1/34;0/27,1/26;0/18,1/52;0/297,1/300
3120;46;54;2;2;0/2940.36,1/2601.02;0/94.49,1/69.56;0/3120,1/3120;0/3120,1/3120;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/7;0/3,1/2;0/5,1/5;0/12,1/34;0/27,1/27;0/18,1/52;0/303,1/306
3180;46;55;2;2;0/3000.36,1/2661.02;0/94.98,1/69.96;0/3180,1/3180;0/3180,1/3180;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/12,1/34;0/28,1/27;0/18,1/52;0/309,1/312
3240;46;55;2;2;0/3060.36,1/2721.02;0/95.33,1/70.22;0/3240,1/3240;0/3240,1/3240;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/12,1/34;0/28,1/27;0/18,1/52;0/315,1/317
3300;46;57;2;2;0/3120.36,1/2781.02;0/95.73,1/70.62;0/3300,1/3300;0/3300,1/3300;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/12,1/34;0/29,1/28;0/18,1/52;0/321,1/323
3360;46;58;2;2;0/3180.36,1/2841.02;0/96.18,1/71.02;0/3360,1/3360;0/3360,1/3360;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/8;0/3,1/2;0/5,1/5;0/12,1/34;0/29,1/29;0/18,1/52;0/327,1/329
3420;46;60;2;2;0/3240.36,1/2901.02;0/96.71,1/71.51;0/3420,1/3420;0/3420,1/3420;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/12,1/34;0/31,1/29;0/18,1/52;0/333,1/335
3480;46;61;2;2;0/3300.36,1/2961.02;0/97.11,1/71.96;0/3480,1/3480;0/3480,1/3480;0/1,1/9;0/0,1/0;0/5,1/13;0/8,1/10;0/3,1/2;0/5,1/5;0/12,1/34;0/31,1/30;0/18,1/52;0/339,1/341
3540;51;62;2;2;0/3320.67,1/2981.02;0/97.56,1/72.4;0/3540,1/3540;0/3540,1/3540;0/0,1/7;0/0,1/0;0/1,1/9;0/6,1/12;0/3,1/2;0/5,1/5;0/15,1/36;0/32,1/30;0/22,1/56;0/345,1/347
3600;54;64;2;2;0/3370.36,1/3011.02;0/98.04,1/72.76;0/3600,1/3600;0/3600,1/3600;0/0,1/5;0/1,1/0;0/0,1/6;0/7,1/10;0/3,1/2;0/5,1/5;0/16,1/38;0/33,1/31;0/23,1/59;0/351,1/353
3660;56;64;2;2;0/3430.36,1/3059.51;0/98.49,1/73.16;0/3660,1/3660;0/3660,1/3660;0/0,1/3;0/0,1/0;0/0,1/4;0/12,1/10;0/3,1/2;0/5,1/5;0/16,1/40;0/33,1/31;0/23,1/61;0/357,1/359
3720;57;66;2;2;0/3490.36,1/3101.02;0/98.89,1/73.6;0/3720,1/3720;0/3720,1/3720;0/0,1/2;0/1,1/0;0/0,1/3;0/11,1/11;0/3,1/2;0/5,1/5;0/16,1/41;0/34,1/32;0/23,1/62;0/363,1/365
3780;59;66;2;2;0/3550.36,1/3141.02;0/99.29,1/73.96;0/3780,1/3780;0/3780,1/3780;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/16,1/43;0/34,1/32;0/23,1/64;0/369,1/371
3840;60;68;2;2;0/3610.36,1/3191.02;0/99.69,1/74.4;0/3840,1/3840;0/3840,1/3840;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/16,1/44;0/35,1/33;0/23,1/65;0/375,1/377
3900;60;69;2;2;0/3670.36,1/3251.02;0/100.04,1/74.8;0/3900,1/3900;0/3900,1/3900;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/16,1/44;0/36,1/33;0/23,1/65;0/380,1/383
3960;60;70;2;2;0/3730.36,1/3311.02;0/100.4,1/75.24;0/3960,1/3960;0/3960,1/3960;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/16,1/44;0/36,1/34;0/23,1/65;0/386,1/389
4020;60;71;2;2;0/3790.36,1/3371.02;0/100.8,1/75.64;0/4020,1/4020;0/4020,1/4020;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/16,1/44;0/36,1/35;0/23,1/65;0/392,1/395
4080;60;73;2;2;0/3850.36,1/3431.02;0/101.2,1/76.09;0/4080,1/4080;0/4080,1/4080;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/5;0/3,1/2;0/5,1/5;0/16,1/44;0/37,1/36;0/23,1/65;0/398,1/401
4140;60;74;2;2;0/3910.36,1/3491.02;0/101.42,1/76.44;0/4140,1/4140;0/4140,1/4140;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/15;0/3,1/2;0/5,1/5;0/16,1/44;0/38,1/36;0/23,1/65;0/404,1/407
4200;60;74;2;2;0/3970.36,1/3551.02;0/101.6,1/76.49;0/4200,1/4200;0/4200,1/4200;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/16,1/44;0/38,1/36;0/23,1/65;0/410,1/413
4260;60;76;2;2;0/4030.36,1/3611.02;0/101.73,1/76.62;0/4260,1/4260;0/4260,1/4260;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/9;0/3,1/2;0/5,1/5;0/16,1/44;0/39,1/37;0/23,1/65;0/416,1/419
4320;60;76;2;2;0/4090.36,1/3671.02;0/101.96,1/76.76;0/4320,1/4320;0/4320,1/4320;0/13,1/17;0/0,1/0;0/19,1/22;0/9,1/8;0/3,1/2;0/5,1/5;0/16,1/44;0/39,1/37;0/23,1/65;0/422,1/425
4380;65;78;2;2;0/4107.91,1/3688.71;0/102.13,1/76.93;0/4380,1/4380;0/4380,1/4380;0/12,1/15;0/0,1/0;0/15,1/17;0/13,1/11;0/3,1/2;0/5,1/5;0/19,1/46;0/40,1/38;0/28,1/70;0/428,1/431
4440;68;79;2;2;0/4116.49,1/3726;0/102.27,1/77.07;0/4440,1/4440;0/4440,1/4440;0/8,1/14;0/0,1/0;0/10,1/16;0/12,1/11;0/3,1/2;0/5,1/5;0/21,1/47;0/41,1/38;0/33,1/72;0/434,1/437
4500;72;80;2;2;0/4130.98,1/3750.27;0/102.36,1/77.16;0/4500,1/4500;0/4500,1/4500;0/3,1/10;0/0,1/0;0/6,1/12;0/10,1/9;0/3,1/2;0/5,1/5;0/23,1/49;0/41,1/39;0/37,1/76;0/440,1/443
4560;76;81;2;2;0/4157.42,1/3781.6;0/102.49,1/77.33;0/4560,1/4560;0/4560,1/4560;0/1,1/8;0/0,1/0;0/3,1/10;0/8,1/9;0/3,1/2;0/5,1/5;0/26,1/50;0/42,1/39;0/41,1/78;0/446,1/449
4620;80;83;2;2;0/4191.24,1/3811.73;0/102.67,1/77.47;0/4620,1/4620;0/4620,1/4620;0/0,1/6;0/0,1/0;0/1,1/7;0/12,1/10;0/3,1/2;0/5,1/5;0/28,1/52;0/43,1/40;0/43,1/81;0/452,1/455
4680;83;83;2;2;0/4241.29,1/3856.71;0/102.8,1/77.64;0/4680,1/4680;0/4680,1/4680;0/0,1/4;0/0,1/0;0/0,1/5;0/10,1/10;0/3,1/2;0/5,1/5;0/29,1/54;0/43,1/40;0/44,1/83;0/458,1/461
4740;84;84;2;2;0/4301.29,1/3905.56;0/102.89,1/77.73;0/4740,1/4740;0/4740,1/4740;0/0,1/3;0/0,1/0;0/0,1/4;0/10,1/7;0/3,1/2;0/5,1/5;0/29,1/55;0/43,1/41;0/44,1/84;0/464,1/467
4800;86;85;2;2;0/4361.29,1/3943.02;0/103.07,1/77.91;0/4800,1/4800;0/4800,1/4800;0/0,1/1;0/0,1/0;0/0,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/29,1/57;0/44,1/41;0/44,1/86;0/470,1/473
4860;88;86;2;2;0/4421.29,1/3987.47;0/103.16,1/78.04;0/4860,1/4860;0/4860,1/4860;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/29,1/59;0/44,1/42;0/44,1/88;0/476,1/479
4920;88;87;2;2;0/4481.29,1/4042.04;0/103.33,1/78.18;0/4920,1/4920;0/4920,1/4920;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/29,1/59;0/45,1/42;0/44,1/88;0/482,1/485
4980;88;89;2;2;0/4541.29,1/4102.04;0/103.47,1/78.36;0/4980,1/4980;0/4980,1/4980;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/29,1/59;0/46,1/43;0/44,1/88;0/488,1/491
5040;88;89;2;2;0/4601.29,1/4162.04;0/103.6,1/78.44;0/5040,1/5040;0/5040,1/5040;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/29,1/59;0/46,1/43;0/44,1/88;0/494,1/497
5100;88;90;2;2;0/4661.29,1/4222.04;0/103.69,1/78.58;0/5100,1/5100;0/5100,1/5100;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/7;0/3,1/2;0/5,1/5;0/29,1/59;0/46,1/44;0/44,1/88;0/500,1/503
5160;88;92;2;2;0/4721.29,1/4282.04;0/103.82,1/78.76;0/5160,1/5160;0/5160,1/5160;0/0,1/0;0/0,1/2;0/1,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/29,1/59;0/47,1/45;0/44,1/88;0/506,1/509
5220;89;92;2;2;0/4771.33,1/4342.04;0/104,1/78.89;0/5220,1/5220;0/5220,1/5220;0/0,1/0;0/0,1/0;0/0,1/0;0/22,1/9;0/3,1/2;0/5,1/5;0/30,1/59;0/47,1/45;0/45,1/88;0/512,1/515
5280;89;93;2;2;0/4831.33,1/4402.04;0/104,1/79.07;0/5280,1/5280;0/5280,1/5280;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/10;0/3,1/2;0/5,1/5;0/30,1/59;0/47,1/46;0/45,1/88;0/518,1/521
5340;89;94;2;2;0/4891.33,1/4462.04;0/104.04,1/79.24;0/5340,1/5340;0/5340,1/5340;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/30,1/59;0/48,1/46;0/45,1/88;0/524,1/527
5400;89;95;2;2;0/4951.33,1/4522.04;0/104.18,1/79.33;0/5400,1/5400;0/5400,1/5400;0/0,1/0;0/0,1/1;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/30,1/59;0/48,1/47;0/45,1/88;0/530,1/533
5459.96;89;96;2;2;0/5011.29,1/4582;0/104.31,1/79.47;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/9;0/3,1/2;0/5,1/5;0/30,1/59;0/49,1/47;0/45,1/88;0/536,1/539
5519.96;89;98;2;2;0/5071.29,1/4642;0/104.49,1/79.6;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/0,1/5;0/3,1/0;0/5,1/10;0/10,1/6;0/3,1/2;0/5,1/5;0/30,1/59;0/50,1/48;0/45,1/88;0/542,1/545
5579.96;94;100;2;2;0/5098.76,1/4652.31;0/104.62,1/79.82;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/0,1/3;0/0,1/0;0/1,1/5;0/6,1/3;0/3,1/2;0/5,1/5;0/33,1/61;0/51,1/49;0/49,1/93;0/548,1/551
5639.96;95;102;2;2;0/5141.51,1/4692.31;0/104.8,1/89.51;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/0,1/1;0/0,1/0;0/0,1/3;0/7,1/9;0/3,1/2;0/5,1/5;0/33,1/62;0/52,1/50;0/50,1/95;0/554,1/556
5699.96;97;102;2;2;0/5201.51,1/4732.4;0/104.98,1/89.64;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/33,1/64;0/52,1/50;0/50,1/97;0/560,1/562
