#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
600;7;8;2;2;0/550.13,1/450.27;0/30.49,1/41.51;0/600,1/600;0/600,1/600;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/2,1/5;0/4,1/4;0/5,1/15;0/57,1/56
659.96;7;10;2;2;0/610.09,1/510.22;0/30.62,1/41.6;0/659.96,1/659.96;0/659.96,1/659.96;0/0,1/0;0/0,1/0;0/2,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/2,1/5;0/5,1/5;0/5,1/15;0/63,1/62
719.96;9;10;2;2;0/650.18,1/560.76;0/30.76,1/41.69;0/719.96,1/719.96;0/719.96,1/719.96;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/3,1/6;0/5,1/5;0/7,1/16;0/69,1/68
779.96;9;12;2;2;0/710.18,1/610.31;0/30.8,1/41.73;0/779.96,1/779.96;0/779.96,1/779.96;0/0,1/0;0/0,1/0;0/1,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/3,1/6;0/6,1/6;0/7,1/17;0/75,1/74
839.96;11;12;2;2;0/760.22,1/653.51;0/30.93,1/41.82;0/839.96,1/839.96;0/839.96,1/839.96;0/0,1/0;0/0,1/0;0/0,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/4,1/7;0/6,1/6;0/8,1/19;0/81,1/80
899.96;12;13;2;2;0/820.22,1/690.49;0/31.02,1/41.96;0/899.96,1/899.96;0/899.96,1/899.96;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/9;0/3,1/2;0/5,1/5;0/4,1/8;0/6,1/7;0/8,1/21;0/87,1/86
959.96;14;15;2;2;0/880.22,1/729.64;0/31.2,1/42.09;0/959.96,1/959.96;0/959.96,1/959.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/4,1/10;0/7,1/8;0/8,1/24;0/93,1/92
1019.96;14;16;2;2;0/940.22,1/780.62;0/31.29,1/42.13;0/1019.96,1/1019.96;0/1019.96,1/1019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/4,1/10;0/8,1/8;0/8,1/24;0/99,1/98
1079.96;14;17;2;2;0/1000.22,1/840.62;0/31.38,1/42.22;0/1079.96,1/1079.96;0/1079.96,1/1079.96;0/1,1/0;0/0,1/0;0/2,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/4,1/10;0/8,1/9;0/8,1/24;0/105,1/104
1139.96;17;19;2;2;0/1040.31,1/890.67;0/31.56,1/42.36;0/1139.96,1/1139.96;0/1139.96,1/1139.96;0/0,1/0;0/0,1/0;0/1,1/1;0/11,1/8;0/3,1/2;0/5,1/5;0/6,1/11;0/9,1/10;0/10,1/25;0/111,1/110
1199.96;20;21;2;2;0/1090.36,1/937.47;0/31.69,1/42.49;0/1199.96,1/1199.96;0/1199.96,1/1199.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/7,1/13;0/10,1/11;0/11,1/27;0/117,1/116
1259.96;21;21;2;2;0/1150.36,1/982.44;0/31.73,1/42.58;0/1259.96,1/1259.96;0/1259.96,1/1259.96;0/1,1/0;0/0,1/0;0/1,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/7,1/14;0/10,1/11;0/11,1/28;0/123,1/122
1319.96;21;22;2;2;0/1210.36,1/1030.84;0/31.87,1/42.71;0/1319.96,1/1319.96;0/1319.96,1/1319.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/7,1/14;0/11,1/11;0/11,1/29;0/129,1/128
1379.96;23;22;2;2;0/1260.4,1/1075.33;0/32.04,1/42.84;0/1379.96,1/1379.96;0/1379.96,1/1379.96;0/1,1/1;0/0,1/0;0/3,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/8,1/15;0/11,1/11;0/12,1/31;0/135,1/134
1439.96;25;25;2;2;0/1300.49,1/1130.67;0/32.13,1/42.93;0/1439.96,1/1439.96;0/1439.96,1/1439.96;0/0,1/0;0/0,1/0;0/1,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/9,1/16;0/12,1/13;0/14,1/32;0/141,1/140
1499.96;26;26;2;2;0/1350.53,1/1180.98;0/32.22,1/43.02;0/1499.96,1/1499.96;0/1499.96,1/1499.96;0/1,1/1;0/0,1/0;0/1,1/1;0/10,1/6;0/3,1/2;0/5,1/5;0/10,1/16;0/13,1/13;0/15,1/32;0/147,1/146
1559.96;27;27;2;2;0/1400.58,1/1240.98;0/32.31,1/43.24;0/1559.96,1/1559.96;0/1559.96,1/1559.96;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/7;0/3,1/2;0/5,1/5;0/11,1/16;0/13,1/14;0/16,1/32;0/153,1/152
1619.96;29;29;2;2;0/1460.58,1/1281.07;0/32.44,1/43.42;0/1619.96,1/1619.96;0/1619.96,1/1619.96;0/2,1/0;0/0,1/0;0/2,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/11,1/18;0/14,1/15;0/16,1/34;0/159,1/158
1679.96;32;31;2;2;0/1503.2,1/1316.31;0/32.62,1/43.6;0/1679.96,1/1679.96;0/1679.96,1/1679.96;0/0,1/0;0/0,1/0;0/0,1/1;0/14,1/10;0/3,1/2;0/5,1/5;0/12,1/20;0/16,1/15;0/18,1/37;0/165,1/164
1739.96;32;32;2;2;0/1560.67,1/1361.24;0/32.67,1/43.69;0/1739.96,1/1739.96;0/1739.96,1/1739.96;0/0,1/1;0/0,1/0;0/0,1/1;0/9,1/8;0/3,1/2;0/5,1/5;0/12,1/20;0/16,1/16;0/18,1/38;0/171,1/170
1799.96;32;34;2;2;0/1620.67,1/1421.24;0/32.8,1/43.82;0/1799.96,1/1799.96;0/1799.96,1/1799.96;0/0,1/0;0/0,1/0;0/1,1/1;0/15,1/10;0/3,1/2;0/5,1/5;0/12,1/20;0/17,1/17;0/18,1/38;0/177,1/176
1859.96;34;35;2;2;0/1670.71,1/1471.29;0/32.93,1/43.96;0/1859.96,1/1859.96;0/1859.96,1/1859.96;0/0,1/0;0/0,1/0;0/0,1/0;0/19,1/10;0/3,1/2;0/5,1/5;0/13,1/21;0/17,1/18;0/19,1/39;0/183,1/182
1919.96;35;35;2;2;0/1730.71,1/1521.33;0/32.93,1/44.09;0/1919.96,1/1919.96;0/1919.96,1/1919.96;0/0,1/1;0/0,1/0;0/0,1/2;0/13,1/8;0/3,1/2;0/5,1/5;0/13,1/22;0/17,1/18;0/19,1/40;0/189,1/188
1979.96;36;36;2;2;0/1790.71,1/1571.38;0/33.02,1/44.27;0/1979.96,1/1979.96;0/1979.96,1/1979.96;0/0,1/1;0/0,1/0;0/0,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/13,1/23;0/18,1/18;0/19,1/41;0/195,1/194
2039.96;37;38;2;2;0/1850.71,1/1630.49;0/33.16,1/44.36;0/2039.96,1/2039.96;0/2039.96,1/2039.96;0/0,1/0;0/0,1/1;0/2,1/1;0/14,1/9;0/3,1/2;0/5,1/5;0/13,1/24;0/19,1/19;0/19,1/42;0/201,1/200
2099.96;38;40;2;2;0/1890.71,1/1671.42;0/33.51,1/44.71;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/0,1/0;0/0,1/0;0/1,1/0;0/14,1/13;0/3,1/2;0/5,1/5;0/14,1/24;0/20,1/20;0/21,1/43;0/207,1/206
2159.96;39;40;2;2;0/1940.71,1/1731.42;0/33.82,1/45.02;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/15,1/24;0/20,1/20;0/22,1/43;0/213,1/212
2219.96;40;43;2;2;0/1990.71,1/1791.42;0/34.18,1/45.33;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/0,1/0;0/0,1/0;0/1,1/1;0/9,1/7;0/3,1/2;0/5,1/5;0/16,1/24;0/21,1/22;0/23,1/43;0/219,1/218
2279.96;42;46;2;2;0/2040.71,1/1841.42;0/34.62,1/45.78;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/0,1/0;0/0,1/0;0/0,1/2;0/10,1/9;0/3,1/2;0/5,1/5;0/17,1/25;0/22,1/24;0/24,1/44;0/225,1/224
2340;44;47;2;2;0/2100.76,1/1881.47;0/35.07,1/46.18;0/2340,1/2340;0/2340,1/2340;0/0,1/0;0/1,1/0;0/2,1/1;0/12,1/6;0/3,1/2;0/5,1/5;0/17,1/27;0/23,1/24;0/24,1/46;0/231,1/230
2400;46;47;2;2;0/2140.76,1/1931.47;0/35.42,1/46.62;0/2400,1/2400;0/2400,1/2400;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/18,1/28;0/23,1/24;0/26,1/47;0/237,1/236
2460;46;49;2;2;0/2200.76,1/1991.47;0/35.82,1/47.02;0/2460,1/2460;0/2460,1/2460;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/6;0/3,1/2;0/5,1/5;0/18,1/28;0/24,1/25;0/26,1/47;0/243,1/242
2520;48;49;2;2;0/2259.2,1/2041.47;0/36.27,1/47.51;0/2520,1/2520;0/2520,1/2520;0/2,1/1;0/1,1/0;0/4,1/1;0/9,1/9;0/3,1/2;0/5,1/5;0/19,1/29;0/24,1/25;0/27,1/48;0/249,1/248
2580;50;51;2;2;0/2290.76,1/2101.47;0/36.67,1/47.96;0/2580,1/2580;0/2580,1/2580;0/0,1/0;0/1,1/0;0/3,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/21,1/29;0/25,1/26;0/29,1/48;0/255,1/254
2640;53;52;2;2;0/2320.76,1/2151.47;0/37.02,1/48.36;0/2640,1/2640;0/2640,1/2640;0/2,1/0;0/0,1/0;0/2,1/2;0/6,1/11;0/3,1/2;0/5,1/5;0/23,1/30;0/25,1/27;0/32,1/49;0/261,1/260
2700;55;53;2;2;0/2380.76,1/2191.47;0/37.51,1/48.71;0/2700,1/2700;0/2700,1/2700;0/0,1/1;0/0,1/0;0/2,1/3;0/10,1/10;0/3,1/2;0/5,1/5;0/23,1/32;0/26,1/27;0/32,1/51;0/267,1/266
2760;58;56;2;2;0/2420.76,1/2231.47;0/37.91,1/49.11;0/2760,1/2760;0/2760,1/2760;0/0,1/0;0/0,1/0;0/3,1/1;0/10,1/14;0/3,1/2;0/5,1/5;0/24,1/34;0/27,1/29;0/34,1/53;0/273,1/272
2820;61;58;2;2;0/2450.76,1/2281.47;0/38.31,1/49.47;0/2820,1/2820;0/2820,1/2820;0/0,1/0;0/1,1/1;0/0,1/1;0/8,1/16;0/3,1/2;0/5,1/5;0/26,1/35;0/27,1/31;0/37,1/54;0/279,1/278
2880;62;59;2;2;0/2510.76,1/2331.47;0/38.71,1/49.82;0/2880,1/2880;0/2880,1/2880;0/0,1/0;0/0,1/0;0/4,1/1;0/12,1/15;0/3,1/2;0/5,1/5;0/26,1/36;0/28,1/31;0/37,1/55;0/285,1/284
2940;65;61;2;2;0/2530.76,1/2381.47;0/39.07,1/50.04;0/2940,1/2940;0/2940,1/2940;0/1,1/2;0/0,1/0;0/1,1/4;0/10,1/10;0/3,1/2;0/5,1/5;0/28,1/37;0/29,1/32;0/41,1/56;0/291,1/289
3000;67;62;2;2;0/2590.76,1/2421.47;0/39.42,1/50.4;0/3000,1/3000;0/3000,1/3000;0/0,1/1;0/0,1/0;0/1,1/5;0/6,1/9;0/3,1/2;0/5,1/5;0/28,1/39;0/30,1/32;0/41,1/58;0/297,1/295
3060;70;64;2;2;0/2640.76,1/2441.47;0/40,1/50.84;0/3060,1/3060;0/3060,1/3060;0/0,1/1;0/0,1/1;0/2,1/2;0/11,1/9;0/3,1/2;0/5,1/5;0/29,1/41;0/32,1/32;0/42,1/62;0/302,1/301
3120;73;65;2;2;0/2670.76,1/2491.47;0/40.4,1/51.2;0/3120,1/3120;0/3120,1/3120;0/0,1/2;0/0,1/0;0/0,1/4;0/9,1/7;0/3,1/2;0/5,1/5;0/31,1/42;0/32,1/33;0/45,1/63;0/308,1/307
3180;75;66;2;2;0/2730.76,1/2516;0/40.8,1/51.64;0/3180,1/3180;0/3180,1/3180;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/5;0/3,1/2;0/5,1/5;0/31,1/44;0/33,1/33;0/45,1/67;0/314,1/313
3240;75;69;2;2;0/2790.76,1/2571.47;0/41.2,1/52.09;0/3240,1/3240;0/3240,1/3240;0/0,1/0;0/0,1/0;0/0,1/2;0/10,1/10;0/3,1/2;0/5,1/5;0/31,1/44;0/34,1/35;0/45,1/67;0/320,1/319
3300;78;71;2;2;0/2847.56,1/2611.47;0/41.64,1/52.58;0/3300,1/3300;0/3300,1/3300;0/0,1/1;0/0,1/0;0/0,1/3;0/11,1/16;0/3,1/2;0/5,1/5;0/32,1/46;0/35,1/36;0/46,1/69;0/326,1/325
3360;80;71;2;2;0/2900.76,1/2641.47;0/42,1/52.89;0/3360,1/3360;0/3360,1/3360;0/2,1/2;0/0,1/0;0/2,1/2;0/7,1/13;0/3,1/2;0/5,1/5;0/32,1/48;0/35,1/36;0/46,1/72;0/332,1/331
3420;81;73;2;2;0/2960.76,1/2681.47;0/42.44,1/53.2;0/3420,1/3420;0/3420,1/3420;0/0,1/0;0/0,1/0;0/2,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/32,1/49;0/36,1/37;0/46,1/74;0/338,1/337
3480;82;73;2;2;0/3000.76,1/2741.47;0/42.76,1/53.56;0/3480,1/3480;0/3480,1/3480;0/1,1/1;0/0,1/0;0/1,1/1;0/9,1/13;0/3,1/2;0/5,1/5;0/33,1/49;0/36,1/37;0/48,1/74;0/344,1/343
3540;84;75;2;2;0/3053.24,1/2791.47;0/43.2,1/53.87;0/3540,1/3540;0/3540,1/3540;0/0,1/0;0/1,1/0;0/0,1/1;0/16,1/9;0/3,1/2;0/5,1/5;0/34,1/50;0/37,1/38;0/49,1/75;0/350,1/349
3600;85;76;2;2;0/3110.76,1/2841.47;0/43.56,1/54.22;0/3600,1/3600;0/3600,1/3600;0/1,1/0;0/0,1/0;0/2,1/3;0/15,1/7;0/3,1/2;0/5,1/5;0/34,1/51;0/37,1/39;0/49,1/76;0/356,1/355
3660;88;78;2;2;0/3157.78,1/2872.49;0/43.87,1/54.67;0/3660,1/3660;0/3660,1/3660;0/0,1/0;0/0,1/0;0/0,1/2;0/11,1/14;0/3,1/2;0/5,1/5;0/36,1/52;0/38,1/40;0/51,1/79;0/362,1/361
3720;89;80;2;2;0/3210.76,1/2911.47;0/44.22,1/55.07;0/3720,1/3720;0/3720,1/3720;0/0,1/0;0/0,1/0;0/1,1/0;0/10,1/14;0/3,1/2;0/5,1/5;0/36,1/53;0/39,1/41;0/51,1/81;0/368,1/367
3780;90;82;2;2;0/3260.76,1/2971.47;0/44.62,1/55.42;0/3780,1/3780;0/3780,1/3780;0/0,1/0;0/0,1/1;0/1,1/0;0/8,1/12;0/3,1/2;0/5,1/5;0/37,1/53;0/40,1/42;0/52,1/81;0/374,1/373
3840;91;84;2;2;0/3310.76,1/3031.47;0/45.07,1/55.78;0/3840,1/3840;0/3840,1/3840;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/38,1/53;0/41,1/43;0/53,1/81;0/380,1/379
3900;93;85;2;2;0/3360.76,1/3081.47;0/45.51,1/56.09;0/3900,1/3900;0/3900,1/3900;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/5;0/3,1/2;0/5,1/5;0/39,1/54;0/41,1/44;0/54,1/82;0/386,1/385
3960;94;85;2;2;0/3420.76,1/3131.47;0/46,1/56.53;0/3960,1/3960;0/3960,1/3960;0/1,1/1;0/0,1/0;0/2,1/1;0/9,1/12;0/3,1/2;0/5,1/5;0/39,1/55;0/41,1/44;0/54,1/83;0/392,1/391
4020;95;87;2;2;0/3470.76,1/3191.47;0/46.4,1/56.89;0/4020,1/4020;0/4020,1/4020;0/0,1/1;0/0,1/0;0/1,1/2;0/8,1/14;0/3,1/2;0/5,1/5;0/40,1/55;0/42,1/45;0/55,1/83;0/398,1/397
4080;98;88;2;2;0/3520.76,1/3219.29;0/46.89,1/57.24;0/4080,1/4080;0/4080,1/4080;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/41,1/57;0/43,1/45;0/56,1/87;0/404,1/403
4140;98;90;2;2;0/3580.76,1/3271.47;0/47.11,1/57.47;0/4140,1/4140;0/4140,1/4140;0/0,1/0;0/0,1/0;0/1,1/2;0/8,1/14;0/3,1/2;0/5,1/5;0/41,1/57;0/44,1/46;0/56,1/87;0/410,1/409
4200;101;91;2;2;0/3630.8,1/3312.8;0/47.24,1/57.56;0/4200,1/4200;0/4200,1/4200;0/0,1/0;0/0,1/2;0/0,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/42,1/59;0/44,1/47;0/57,1/89;0/416,1/415
4260;101;92;2;2;0/3690.8,1/3371.56;0/47.38,1/57.6;0/4260,1/4260;0/4260,1/4260;0/0,1/1;0/0,1/0;0/0,1/1;0/14,1/9;0/3,1/2;0/5,1/5;0/42,1/59;0/45,1/47;0/57,1/89;0/422,1/421
4320;102;94;2;2;0/3750.8,1/3421.69;0/47.42,1/57.69;0/4320,1/4320;0/4320,1/4320;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/42,1/60;0/45,1/49;0/57,1/90;0/428,1/427
4380;103;96;2;2;0/3805.6,1/3481.6;0/47.56,1/57.82;0/4380,1/4380;0/4380,1/4380;0/0,1/0;0/1,1/0;0/1,1/5;0/11,1/12;0/3,1/2;0/5,1/5;0/43,1/60;0/46,1/50;0/58,1/90;0/434,1/433
4440;105;98;2;2;0/3850.89,1/3500.49;0/47.69,1/58.04;0/4440,1/4440;0/4440,1/4440;0/0,1/1;0/1,1/0;0/0,1/2;0/14,1/12;0/3,1/2;0/5,1/5;0/43,1/62;0/47,1/51;0/59,1/95;0/440,1/439
4500;106;100;2;2;0/3910.89,1/3541.87;0/47.78,1/58.22;0/4500,1/4500;0/4500,1/4500;0/0,1/0;0/0,1/0;0/1,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/43,1/63;0/48,1/52;0/59,1/96;0/446,1/445
4560;108;102;2;2;0/3960.93,1/3591.91;0/47.87,1/58.31;0/4560,1/4560;0/4560,1/4560;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/44,1/64;0/49,1/53;0/60,1/97;0/452,1/451
4620;108;102;2;2;0/4020.93,1/3651.91;0/48,1/58.49;0/4620,1/4620;0/4620,1/4620;0/1,1/1;0/0,1/0;0/3,1/3;0/8,1/8;0/3,1/2;0/5,1/5;0/44,1/64;0/49,1/53;0/60,1/97;0/458,1/457
4680;110;104;2;2;0/4061.02,1/3692;0/48.22,1/58.67;0/4680,1/4680;0/4680,1/4680;0/0,1/1;0/0,1/0;0/1,1/2;0/10,1/8;0/3,1/2;0/5,1/5;0/45,1/65;0/50,1/54;0/62,1/99;0/464,1/463
4740;112;105;2;2;0/4111.07,1/3742.04;0/48.31,1/58.8;0/4740,1/4740;0/4740,1/4740;0/1,1/2;0/0,1/0;0/1,1/2;0/11,1/7;0/3,1/2;0/5,1/5;0/46,1/66;0/51,1/54;0/63,1/100;0/470,1/469
4800;114;108;2;2;0/4169.47,1/3796.13;0/48.4,1/58.93;0/4800,1/4800;0/4800,1/4800;0/0,1/0;0/0,1/0;0/1,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/47,1/67;0/52,1/56;0/64,1/101;0/476,1/475
4860;115;108;2;2;0/4211.16,1/3842.13;0/48.44,1/59.07;0/4860,1/4860;0/4860,1/4860;0/1,1/0;0/0,1/0;0/1,1/2;0/8,1/9;0/3,1/2;0/5,1/5;0/48,1/67;0/52,1/56;0/65,1/102;0/482,1/481
4920;117;110;2;2;0/4271.16,1/3879.07;0/48.58,1/59.29;0/4920,1/4920;0/4920,1/4920;0/0,1/1;0/0,1/0;0/2,1/1;0/10,1/15;0/3,1/2;0/5,1/5;0/48,1/69;0/54,1/56;0/65,1/105;0/488,1/487
4980;120;111;2;2;0/4311.24,1/3922.31;0/48.71,1/59.33;0/4980,1/4980;0/4980,1/4980;0/1,1/0;0/1,1/0;0/1,1/1;0/9,1/12;0/3,1/2;0/5,1/5;0/50,1/70;0/54,1/57;0/67,1/106;0/494,1/493
5040;123;112;2;2;0/4361.29,1/3962.4;0/48.89,1/59.42;0/5040,1/5040;0/5040,1/5040;0/0,1/1;0/0,1/1;0/0,1/1;0/9,1/13;0/3,1/2;0/5,1/5;0/51,1/72;0/55,1/57;0/68,1/108;0/500,1/499
5100;124;113;2;2;0/4421.29,1/4017.96;0/48.98,1/59.51;0/5100,1/5100;0/5100,1/5100;0/2,1/0;0/0,1/0;0/2,1/0;0/7,1/13;0/3,1/2;0/5,1/5;0/51,1/73;0/55,1/58;0/68,1/109;0/506,1/505
5160;124;116;2;2;0/4481.29,1/4072.44;0/49.2,1/59.6;0/5160,1/5160;0/5160,1/5160;0/1,1/2;0/1,1/0;0/3,1/3;0/11,1/13;0/3,1/2;0/5,1/5;0/51,1/73;0/56,1/60;0/68,1/109;0/512,1/511
5220;127;117;2;2;0/4521.38,1/4108.84;0/49.38,1/59.73;0/5220,1/5220;0/5220,1/5220;0/1,1/1;0/0,1/0;0/1,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/52,1/75;0/56,1/61;0/70,1/112;0/518,1/517
5280;129;119;2;2;0/4572.27,1/4152.62;0/49.47,1/59.87;0/5280,1/5280;0/5280,1/5280;0/0,1/0;0/0,1/1;0/1,1/0;0/7,1/11;0/3,1/2;0/5,1/5;0/53,1/76;0/58,1/61;0/71,1/113;0/524,1/523
5340;130;122;2;2;0/4621.47,1/4212.62;0/49.64,1/59.96;0/5340,1/5340;0/5340,1/5340;0/0,1/0;0/1,1/0;0/0,1/1;0/13,1/9;0/3,1/2;0/5,1/5;0/54,1/76;0/60,1/62;0/72,1/113;0/530,1/529
5400;131;123;2;2;0/4681.47,1/4262.67;0/49.73,1/60.04;0/5400,1/5400;0/5400,1/5400;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/54,1/77;0/61,1/62;0/72,1/114;0/536,1/534
5459.96;131;125;2;2;0/4741.42,1/4322.62;0/49.87,1/60.22;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/0,1/0;0/0,1/0;0/3,1/0;0/16,1/14;0/3,1/2;0/5,1/5;0/54,1/77;0/61,1/64;0/72,1/114;0/542,1/540
5519.96;132;126;2;2;0/4772.67,1/4382.62;0/49.87,1/60.31;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/1,1/1;0/0,1/0;0/1,1/1;0/10,1/13;0/3,1/2;0/5,1/5;0/55,1/77;0/61,1/65;0/75,1/114;0/548,1/546
5579.96;134;128;2;2;0/4831.56,1/4426.71;0/50,1/60.36;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/0,1/4;0/0,1/0;0/1,1/4;0/12,1/10;0/3,1/2;0/5,1/5;0/55,1/79;0/62,1/66;0/75,1/116;0/553,1/552
5639.96;136;128;2;2;0/4881.6,1/4459.91;0/50.09,1/60.53;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/1,1/1;0/0,1/0;0/1,1/2;0/12,1/8;0/3,1/2;0/5,1/5;0/56,1/80;0/62,1/66;0/76,1/119;0/559,1/558
5699.96;139;131;2;2;0/4930.27,1/4500.62;0/50.13,1/60.76;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/17;0/3,1/2;0/5,1/5;0/57,1/82;0/63,1/68;0/78,1/121;0/565,1/564
5759.96;140;133;2;2;0/4971.73,1/4552.93;0/50.27,1/60.8;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/13;0/3,1/2;0/5,1/5;0/58,1/82;0/65,1/68;0/79,1/121;0/571,1/570
