layer,metric,empty,loaded,total,unit
L1,orders_completed,,,1220,orders
L1,orders_per_hour,,,305,orders/h
L1,total_energy_with_support_kJ,,,2253.30002595354,kJ
L1,total_energy_mech_kJ,,,2253.30002595354,kJ
L1,energy_total_with_support_per_order_kJ,,,1.84696723438815,kJ/order
L1,energy_mech_per_order_kJ,,,1.84696723438815,kJ/order
L1,total_distance_m,,,28920.5520834997,m
L1,order_distance_m,,,23.7053705602456,m/order
L1,system_order_pile_on,,,4.42028985507246,orders/output_station_arrival
L1,input_station_arrivals,,,334,count
L1,output_station_arrivals,,,276,count
L1,station_arrivals_total,,,610,count
L2,trip_count,1193,1221,2414,trips
L2,distance_m,9371,19565,28936,m
L2,total_time_sec,12332.9843057908,22794.6059859938,35127.5902917846,s
L2,total_move_turn_energy_kJ,332.829394164837,1537.65559075764,1870.48498492248,kJ
L2,move_turn_pct_of_mech,14.7707535761462,68.2401621198644,,%
L2,avg_distance_per_trip_m,7.85498742665549,16.023751023751,,m/trip
L2,avg_time_per_trip_sec,10.337790700579,18.6688009713299,,s/trip
L2,avg_energy_per_trip_kJ,0.278985242384607,1.2593411881717,,kJ/trip
L3,e1_accel_kJ,,,617.329142754925,kJ
L3,e2_decel_kJ,,,74.7438872393856,kJ
L3,e3_cruise_kJ,,,729.293151365611,kJ
L3,e4_rotation_kJ,,,449.118803562556,kJ
L3,e5_lift_kJ,,,382.815041031062,kJ
L3,e1_pct_of_mech,,,27.396668692341,%
L3,e2_pct_of_mech,,,3.31708544705474,%
L3,e3_pct_of_mech,,,32.3655590895842,%
L3,e4_pct_of_mech,,,19.9316024670305,%
L3,e5_pct_of_mech,,,16.9890843039894,%
L4,turn_count,2274,3815,6089,events
L4,turn_energy_kJ,90.7790616648367,358.33974189772,449.118803562556,kJ
L4,turn_pct_of_total,4.0287161327494,15.9028863342812,,%
L4,turn_pct_of_state,27.2749532512377,23.3042915495242,,%
L4,turn_per_trip,1.90611902766136,3.12448812448812,,per trip
L4,turn_per_m,0.242663536442215,0.194991055456172,,per m
L4,stop_and_go_count,,,124,events
L4,stop_and_go_energy_kJ,,,9.76534588869875,kJ
L4,stop_and_go_pct_of_e1e2,,,1.41102823914104,%
L4,stop_and_go_per_order,,,0.101639344262295,per order
L4,queue_stop_and_go_count,,,726,events
L4,queue_stop_and_go_energy_kJ,,,55.3344853491338,kJ
L4,queue_stop_and_go_pct_of_e1e2,,,7.99546911249939,%
L4,queue_stop_and_go_per_order,,,0.595081967213115,per order
L4,queue_holding_time_sec,,,21012.7111110796,s
L4,queue_holding_energy_kJ,,,0,kJ
L4,queue_holding_pct_of_support,,,0,%
L4,queue_holding_per_order_kJ,,,0,per order
L5,wait_time_sec,550.488888884466,523.733333330043,1074.22222221451,s
L5,wait_energy_kJ,0,0,0,kJ
L5,wait_pct_of_total,0,0,,%
L5,wait_ratio_mean,0.0129613201133035,0.0123739766397948,0.012752379894039,ratio
L5,wait_ratio_median,0.0028169014084507,0.00543478260869565,0.00452488687782805,ratio
L5,wait_ratio_p95,0.0661781994128183,0.0108108108108108,0.0605706210373539,ratio
L6,composition_move_pct,,,63.0793132289801,%
L6,composition_turn_pct,,,19.9316024670306,%
L6,composition_lift_pct,,,16.9890843039894,%
L6,composition_wait_pct,,,0,%
L6,composition_support_pct,,,0,%
L6,energy_empty_to_loaded_ratio,,,0.216452498313256,ratio
L6,effective_motion_ratio,,,0.969419416097388,ratio
L6,wait_energy_per_order_kJ,,,0,kJ/order
L6,energy_per_m_empty_J,35.5169559454526,,,J/m
L6,energy_per_m_loaded_J,,78.5921589960462,,J/m
