#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
600;5;8;2;2;0/540.13,1/490.27;0/47.16,1/25.24;0/600,1/600;0/600,1/600;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/2,1/3;0/4,1/4;0/6,1/11;0/56,1/58
659.96;5;10;2;2;0/600.09,1/550.22;0/47.29,1/25.33;0/659.96,1/659.96;0/659.96,1/659.96;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/7;0/3,1/2;0/5,1/5;0/2,1/3;0/5,1/5;0/6,1/11;0/62,1/64
719.96;6;11;2;2;0/660.09,1/590.31;0/47.47,1/25.56;0/719.96,1/719.96;0/719.96,1/719.96;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/12;0/3,1/2;0/5,1/5;0/2,1/4;0/6,1/5;0/6,1/13;0/68,1/70
779.96;8;12;2;2;0/710.13,1/630.4;0/47.64,1/25.69;0/779.96,1/779.96;0/779.96,1/779.96;0/0,1/0;0/0,1/0;0/1,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/3,1/5;0/6,1/6;0/7,1/15;0/74,1/76
839.96;10;13;2;2;0/760.18,1/678.4;0/47.78,1/25.78;0/839.96,1/839.96;0/839.96,1/839.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/4,1/6;0/7,1/6;0/8,1/17;0/80,1/82
899.96;10;15;2;2;0/820.18,1/730.49;0/47.91,1/25.96;0/899.96,1/899.96;0/899.96,1/899.96;0/0,1/0;0/0,1/0;0/0,1/3;0/9,1/15;0/3,1/2;0/5,1/5;0/4,1/6;0/8,1/7;0/8,1/17;0/86,1/88
959.96;12;15;2;2;0/880.18,1/756.58;0/48.09,1/26.04;0/959.96,1/959.96;0/959.96,1/959.96;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/14;0/3,1/2;0/5,1/5;0/4,1/8;0/8,1/7;0/8,1/21;0/92,1/94
1019.96;12;16;2;2;0/940.18,1/800.71;0/48.18,1/26.13;0/1019.96,1/1019.96;0/1019.96,1/1019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/4,1/8;0/8,1/8;0/8,1/22;0/98,1/100
1079.96;12;17;2;2;0/1000.18,1/860.71;0/48.31,1/26.27;0/1079.96,1/1079.96;0/1079.96,1/1079.96;0/0,1/0;0/0,1/0;0/2,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/4,1/8;0/9,1/8;0/8,1/22;0/104,1/106
1139.96;14;18;2;2;0/1040.27,1/920.71;0/48.49,1/26.31;0/1139.96,1/1139.96;0/1139.96,1/1139.96;0/2,1/1;0/0,1/0;0/2,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/6,1/8;0/9,1/9;0/10,1/22;0/110,1/112
1199.96;16;19;2;2;0/1100.27,1/966.22;0/48.62,1/26.49;0/1199.96,1/1199.96;0/1199.96,1/1199.96;0/0,1/3;0/0,1/0;0/2,1/3;0/8,1/10;0/3,1/2;0/5,1/5;0/6,1/10;0/10,1/9;0/10,1/24;0/116,1/118
1259.96;18;20;2;2;0/1140.36,1/1000.89;0/48.76,1/26.67;0/1259.96,1/1259.96;0/1259.96,1/1259.96;0/0,1/1;0/0,1/0;0/0,1/2;0/8,1/10;0/3,1/2;0/5,1/5;0/7,1/11;0/10,1/10;0/12,1/26;0/122,1/124
1319.96;20;21;2;2;0/1200.36,1/1040.98;0/48.89,1/26.76;0/1319.96,1/1319.96;0/1319.96,1/1319.96;0/0,1/1;0/0,1/0;0/1,1/1;0/8,1/9;0/3,1/2;0/5,1/5;0/7,1/13;0/11,1/10;0/12,1/28;0/128,1/130
1379.96;22;22;2;2;0/1250.4,1/1081.07;0/49.07,1/26.93;0/1379.96,1/1379.96;0/1379.96,1/1379.96;0/0,1/1;0/0,1/0;0/0,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/8,1/14;0/11,1/11;0/13,1/30;0/134,1/136
1439.96;24;23;2;2;0/1310.4,1/1121.16;0/49.2,1/27.07;0/1439.96,1/1439.96;0/1439.96,1/1439.96;0/0,1/1;0/0,1/0;0/0,1/2;0/9,1/6;0/3,1/2;0/5,1/5;0/8,1/16;0/12,1/11;0/13,1/32;0/140,1/142
1499.96;26;24;2;2;0/1370.4,1/1161.24;0/49.33,1/27.29;0/1499.96,1/1499.96;0/1499.96,1/1499.96;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/6;0/3,1/2;0/5,1/5;0/8,1/18;0/12,1/12;0/13,1/34;0/146,1/148
1559.96;27;26;2;2;0/1430.4,1/1211.29;0/49.47,1/27.51;0/1559.96,1/1559.96;0/1559.96,1/1559.96;0/0,1/0;0/1,1/0;0/0,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/8,1/19;0/13,1/13;0/13,1/35;0/152,1/154
1619.96;27;27;2;2;0/1490.4,1/1271.29;0/49.6,1/27.69;0/1619.96,1/1619.96;0/1619.96,1/1619.96;0/1,1/0;0/0,1/0;0/2,1/2;0/9,1/9;0/3,1/2;0/5,1/5;0/8,1/19;0/13,1/14;0/13,1/35;0/158,1/160
1679.96;31;29;2;2;0/1530.49,1/1311.38;0/49.73,1/27.87;0/1679.96,1/1679.96;0/1679.96,1/1679.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/10,1/21;0/14,1/15;0/15,1/37;0/164,1/166
1739.96;32;29;2;2;0/1580.53,1/1371.38;0/49.91,1/28;0/1739.96,1/1739.96;0/1739.96,1/1739.96;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/11,1/21;0/14,1/15;0/16,1/37;0/170,1/172
1799.96;32;30;2;2;0/1640.53,1/1431.38;0/50,1/28.18;0/1799.96,1/1799.96;0/1799.96,1/1799.96;0/1,1/0;0/0,1/0;0/4,1/2;0/8,1/12;0/3,1/2;0/5,1/5;0/11,1/21;0/14,1/16;0/16,1/37;0/175,1/178
1859.96;34;31;2;2;0/1670.67,1/1471.47;0/50.18,1/28.27;0/1859.96,1/1859.96;0/1859.96,1/1859.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/12,1/22;0/15,1/16;0/19,1/39;0/181,1/184
1919.96;35;32;2;2;0/1720.71,1/1531.47;0/50.31,1/28.4;0/1919.96,1/1919.96;0/1919.96,1/1919.96;0/1,1/0;0/0,1/0;0/2,1/3;0/9,1/11;0/3,1/2;0/5,1/5;0/13,1/22;0/15,1/17;0/20,1/39;0/187,1/190
1979.96;38;33;2;2;0/1770.76,1/1561.6;0/50.44,1/28.53;0/1979.96,1/1979.96;0/1979.96,1/1979.96;0/0,1/1;0/0,1/0;0/1,1/1;0/7,1/11;0/3,1/2;0/5,1/5;0/14,1/24;0/16,1/17;0/21,1/42;0/193,1/196
2039.96;39;34;2;2;0/1820.8,1/1621.6;0/50.62,1/28.62;0/2039.96,1/2039.96;0/2039.96,1/2039.96;0/1,1/0;0/0,1/0;0/1,1/1;0/6,1/8;0/3,1/2;0/5,1/5;0/15,1/24;0/16,1/18;0/22,1/42;0/199,1/202
2099.96;40;35;2;2;0/1880.8,1/1671.6;0/51.07,1/29.02;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/15,1/25;0/17,1/18;0/22,1/43;0/205,1/208
2159.96;41;37;2;2;0/1930.8,1/1731.6;0/51.51,1/29.51;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/16,1/25;0/18,1/19;0/23,1/43;0/211,1/214
2219.96;43;38;2;2;0/1990.8,1/1771.6;0/51.96,1/29.91;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/0,1/1;0/0,1/0;0/1,1/1;0/7,1/9;0/3,1/2;0/5,1/5;0/16,1/27;0/18,1/20;0/23,1/45;0/217,1/220
2279.96;45;39;2;2;0/2040.8,1/1821.6;0/52.36,1/30.27;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/0,1/0;0/0,1/0;0/1,1/1;0/7,1/10;0/3,1/2;0/5,1/5;0/17,1/28;0/19,1/20;0/24,1/46;0/223,1/225
2340;47;40;2;2;0/2090.84,1/1871.64;0/52.8,1/30.71;0/2340,1/2340;0/2340,1/2340;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/18,1/29;0/19,1/21;0/25,1/47;0/229,1/231
2400;47;41;2;2;0/2150.84,1/1931.64;0/53.16,1/31.11;0/2400,1/2400;0/2400,1/2400;0/0,1/1;0/0,1/0;0/0,1/2;0/12,1/10;0/3,1/2;0/5,1/5;0/18,1/29;0/19,1/22;0/25,1/47;0/235,1/237
2460;50;42;2;2;0/2200.84,1/1971.64;0/53.51,1/31.51;0/2460,1/2460;0/2460,1/2460;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/19,1/31;0/20,1/22;0/26,1/49;0/241,1/243
2520;50;43;2;2;0/2260.84,1/2031.64;0/53.91,1/31.96;0/2520,1/2520;0/2520,1/2520;0/2,1/0;0/0,1/0;0/5,1/2;0/7,1/13;0/3,1/2;0/5,1/5;0/19,1/31;0/20,1/23;0/26,1/49;0/247,1/249
2580;54;44;2;2;0/2302.44,1/2071.64;0/54.36,1/32.31;0/2580,1/2580;0/2580,1/2580;0/1,1/0;0/0,1/0;0/5,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/21,1/33;0/21,1/23;0/28,1/51;0/253,1/255
2640;56;45;2;2;0/2320.98,1/2131.64;0/54.8,1/32.71;0/2640,1/2640;0/2640,1/2640;0/2,1/0;0/0,1/0;0/4,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/23,1/33;0/22,1/23;0/32,1/51;0/259,1/261
2700;58;46;2;2;0/2350.84,1/2191.64;0/55.24,1/33.02;0/2700,1/2700;0/2700,1/2700;0/0,1/0;0/0,1/0;0/2,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/25,1/33;0/22,1/24;0/35,1/51;0/265,1/267
2760;61;47;2;2;0/2390.84,1/2241.64;0/55.64,1/33.47;0/2760,1/2760;0/2760,1/2760;0/0,1/1;0/0,1/0;0/0,1/3;0/7,1/12;0/3,1/2;0/5,1/5;0/27,1/34;0/23,1/24;0/37,1/52;0/271,1/273
2820;63;49;2;2;0/2450.84,1/2281.64;0/56.09,1/33.87;0/2820,1/2820;0/2820,1/2820;0/0,1/0;0/0,1/0;0/0,1/1;0/7,1/10;0/3,1/2;0/5,1/5;0/27,1/36;0/24,1/25;0/37,1/54;0/277,1/279
2880;64;49;2;2;0/2510.84,1/2331.64;0/56.53,1/34.22;0/2880,1/2880;0/2880,1/2880;0/0,1/1;0/0,1/0;0/0,1/3;0/9,1/7;0/3,1/2;0/5,1/5;0/27,1/37;0/24,1/25;0/37,1/55;0/283,1/285
2940;66;51;2;2;0/2570.84,1/2371.64;0/57.02,1/34.71;0/2940,1/2940;0/2940,1/2940;0/0,1/0;0/0,1/0;0/0,1/2;0/11,1/9;0/3,1/2;0/5,1/5;0/27,1/39;0/25,1/26;0/37,1/57;0/289,1/291
3000;68;51;2;2;0/2630.84,1/2411.64;0/57.38,1/35.16;0/3000,1/3000;0/3000,1/3000;0/1,1/1;0/0,1/0;0/1,1/2;0/7,1/9;0/3,1/2;0/5,1/5;0/27,1/41;0/25,1/26;0/37,1/59;0/295,1/297
3060;69;53;2;2;0/2690.84,1/2461.64;0/57.82,1/35.6;0/3060,1/3060;0/3060,1/3060;0/0,1/1;0/0,1/0;0/1,1/4;0/5,1/10;0/3,1/2;0/5,1/5;0/27,1/42;0/26,1/27;0/37,1/60;0/301,1/303
3120;72;54;2;2;0/2742.98,1/2491.64;0/58.36,1/36;0/3120,1/3120;0/3120,1/3120;0/0,1/2;0/1,1/0;0/1,1/2;0/8,1/12;0/3,1/2;0/5,1/5;0/28,1/44;0/27,1/27;0/38,1/63;0/307,1/309
3180;73;55;2;2;0/2790.84,1/2551.64;0/58.76,1/36.4;0/3180,1/3180;0/3180,1/3180;0/2,1/1;0/0,1/0;0/2,1/3;0/7,1/13;0/3,1/2;0/5,1/5;0/29,1/44;0/27,1/28;0/39,1/63;0/313,1/315
3240;76;56;2;2;0/2836.13,1/2591.64;0/59.24,1/36.76;0/3240,1/3240;0/3240,1/3240;0/0,1/2;0/0,1/0;0/0,1/4;0/10,1/12;0/3,1/2;0/5,1/5;0/30,1/46;0/28,1/28;0/41,1/65;0/319,1/321
3300;78;58;2;2;0/2890.84,1/2631.64;0/59.6,1/37.11;0/3300,1/3300;0/3300,1/3300;0/1,1/2;0/0,1/0;0/3,1/4;0/6,1/9;0/3,1/2;0/5,1/5;0/30,1/48;0/29,1/29;0/41,1/67;0/325,1/327
3360;82;58;2;2;0/2920.84,1/2671.64;0/60,1/37.51;0/3360,1/3360;0/3360,1/3360;0/0,1/2;0/0,1/0;0/0,1/3;0/8,1/8;0/3,1/2;0/5,1/5;0/32,1/50;0/29,1/29;0/44,1/69;0/330,1/333
3420;84;60;2;2;0/2980.84,1/2711.64;0/60.4,1/37.96;0/3420,1/3420;0/3420,1/3420;0/0,1/0;0/0,1/0;0/1,1/2;0/9,1/10;0/3,1/2;0/5,1/5;0/32,1/52;0/30,1/30;0/44,1/71;0/336,1/339
3480;86;60;2;2;0/3030.84,1/2751.64;0/60.8,1/38.36;0/3480,1/3480;0/3480,1/3480;0/1,1/3;0/0,1/0;0/1,1/3;0/6,1/8;0/3,1/2;0/5,1/5;0/33,1/53;0/30,1/30;0/45,1/73;0/342,1/345
3540;87;62;2;2;0/3090.84,1/2802.4;0/61.29,1/38.71;0/3540,1/3540;0/3540,1/3540;0/1,1/1;0/0,1/2;0/2,1/3;0/9,1/7;0/3,1/2;0/5,1/5;0/33,1/54;0/31,1/31;0/45,1/74;0/348,1/351
3600;89;63;2;2;0/3140.84,1/2841.64;0/61.64,1/39.2;0/3600,1/3600;0/3600,1/3600;0/1,1/1;0/0,1/1;0/1,1/3;0/7,1/10;0/3,1/2;0/5,1/5;0/34,1/55;0/31,1/32;0/46,1/76;0/354,1/357
3660;91;64;2;2;0/3200.84,1/2874.8;0/62.09,1/39.6;0/3660,1/3660;0/3660,1/3660;0/1,1/0;0/0,1/0;0/2,1/0;0/5,1/9;0/3,1/2;0/5,1/5;0/34,1/57;0/32,1/32;0/46,1/79;0/360,1/363
3720;92;66;2;2;0/3250.84,1/2931.64;0/62.62,1/40;0/3720,1/3720;0/3720,1/3720;0/0,1/2;0/0,1/1;0/1,1/2;0/12,1/8;0/3,1/2;0/5,1/5;0/35,1/57;0/33,1/33;0/47,1/79;0/366,1/369
3780;94;66;2;2;0/3300.84,1/2971.64;0/62.93,1/40.36;0/3780,1/3780;0/3780,1/3780;0/1,1/0;0/0,1/0;0/1,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/36,1/58;0/33,1/33;0/48,1/81;0/372,1/374
3840;94;66;2;2;0/3360.84,1/3031.64;0/63.29,1/40.76;0/3840,1/3840;0/3840,1/3840;0/1,1/1;0/0,1/0;0/1,1/3;0/6,1/10;0/3,1/2;0/5,1/5;0/36,1/58;0/33,1/33;0/48,1/81;0/378,1/380
3900;97;68;2;2;0/3410.84,1/3068.44;0/63.78,1/41.16;0/3900,1/3900;0/3900,1/3900;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/8;0/3,1/2;0/5,1/5;0/37,1/60;0/34,1/34;0/49,1/84;0/384,1/386
3960;97;70;2;2;0/3470.84,1/3111.64;0/64.18,1/41.6;0/3960,1/3960;0/3960,1/3960;0/0,1/0;0/0,1/0;0/3,1/0;0/7,1/9;0/3,1/2;0/5,1/5;0/37,1/60;0/35,1/35;0/49,1/85;0/390,1/392
4020;100;70;2;2;0/3520.22,1/3168.8;0/64.67,1/42.04;0/4020,1/4020;0/4020,1/4020;0/0,1/1;0/0,1/0;0/1,1/1;0/9,1/9;0/3,1/2;0/5,1/5;0/39,1/61;0/35,1/35;0/51,1/86;0/396,1/398
4080;100;72;2;2;0/3560.84,1/3221.64;0/65.11,1/42.44;0/4080,1/4080;0/4080,1/4080;0/0,1/0;0/0,1/0;0/2,1/2;0/8,1/8;0/3,1/2;0/5,1/5;0/39,1/61;0/36,1/36;0/52,1/86;0/402,1/404
4140;102;73;2;2;0/3600.93,1/3261.73;0/65.33,1/42.71;0/4140,1/4140;0/4140,1/4140;0/2,1/0;0/0,1/0;0/4,1/3;0/8,1/9;0/3,1/2;0/5,1/5;0/40,1/62;0/36,1/37;0/54,1/88;0/408,1/410
4200;105;74;2;2;0/3627.69,1/3291.87;0/65.51,1/42.89;0/4200,1/4200;0/4200,1/4200;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/42,1/63;0/37,1/37;0/58,1/91;0/414,1/416
4260;106;76;2;2;0/3681.11,1/3341.91;0/65.64,1/43.02;0/4260,1/4260;0/4260,1/4260;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/42,1/64;0/38,1/38;0/58,1/92;0/420,1/422
4320;107;76;2;2;0/3741.11,1/3391.96;0/65.78,1/43.16;0/4320,1/4320;0/4320,1/4320;0/0,1/3;0/0,1/0;0/0,1/3;0/9,1/7;0/3,1/2;0/5,1/5;0/42,1/65;0/38,1/38;0/58,1/93;0/426,1/428
4380;108;78;2;2;0/3801.11,1/3442;0/65.96,1/43.33;0/4380,1/4380;0/4380,1/4380;0/0,1/1;0/0,1/0;0/1,1/4;0/8,1/8;0/3,1/2;0/5,1/5;0/42,1/66;0/39,1/39;0/58,1/94;0/432,1/434
4440;111;78;2;2;0/3851.16,1/3462.18;0/66.13,1/43.56;0/4440,1/4440;0/4440,1/4440;0/0,1/1;0/0,1/0;0/0,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/43,1/68;0/39,1/39;0/59,1/98;0/438,1/440
4500;112;80;2;2;0/3911.16,1/3512.22;0/66.31,1/43.69;0/4500,1/4500;0/4500,1/4500;0/0,1/1;0/0,1/0;0/0,1/2;0/9,1/5;0/3,1/2;0/5,1/5;0/43,1/69;0/40,1/40;0/59,1/99;0/444,1/446
4560;113;82;2;2;0/3971.16,1/3562.27;0/66.44,1/43.96;0/4560,1/4560;0/4560,1/4560;0/1,1/0;0/0,1/0;0/1,1/1;0/9,1/12;0/3,1/2;0/5,1/5;0/43,1/70;0/41,1/41;0/59,1/100;0/450,1/452
4620;115;82;2;2;0/4024.44,1/3602.36;0/66.62,1/44.04;0/4620,1/4620;0/4620,1/4620;0/0,1/1;0/0,1/0;0/0,1/1;0/9,1/11;0/3,1/2;0/5,1/5;0/44,1/71;0/41,1/41;0/60,1/102;0/456,1/458
4680;115;84;2;2;0/4081.2,1/3662.36;0/66.76,1/44.18;0/4680,1/4680;0/4680,1/4680;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/8;0/3,1/2;0/5,1/5;0/44,1/71;0/42,1/42;0/60,1/102;0/462,1/464
4740;117;84;2;2;0/4141.2,1/3702.44;0/66.93,1/44.31;0/4740,1/4740;0/4740,1/4740;0/1,1/1;0/0,1/0;0/1,1/1;0/8,1/7;0/3,1/2;0/5,1/5;0/44,1/73;0/42,1/42;0/60,1/104;0/468,1/470
4800;119;86;2;2;0/4193.16,1/3753.73;0/67.11,1/44.49;0/4800,1/4800;0/4800,1/4800;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/45,1/74;0/43,1/43;0/61,1/105;0/474,1/476
4860;119;87;2;2;0/4251.24,1/3812.49;0/67.24,1/44.67;0/4860,1/4860;0/4860,1/4860;0/0,1/1;0/0,1/0;0/1,1/2;0/8,1/9;0/3,1/2;0/5,1/5;0/45,1/74;0/44,1/43;0/61,1/105;0/480,1/482
4920;121;88;2;2;0/4301.29,1/3862.53;0/67.38,1/44.84;0/4920,1/4920;0/4920,1/4920;0/1,1/0;0/0,1/0;0/1,1/2;0/8,1/10;0/3,1/2;0/5,1/5;0/46,1/75;0/44,1/44;0/62,1/106;0/486,1/488
4980;123;89;2;2;0/4351.33,1/3902.62;0/67.56,1/45.02;0/4980,1/4980;0/4980,1/4980;0/0,1/1;0/0,1/0;0/1,1/1;0/7,1/10;0/3,1/2;0/5,1/5;0/47,1/76;0/45,1/44;0/63,1/108;0/492,1/494
5040;125;91;2;2;0/4401.38,1/3952.67;0/67.78,1/45.11;0/5040,1/5040;0/5040,1/5040;0/0,1/2;0/1,1/0;0/1,1/3;0/7,1/7;0/3,1/2;0/5,1/5;0/48,1/77;0/46,1/45;0/64,1/109;0/498,1/500
5100;127;92;2;2;0/4451.42,1/4002.71;0/67.96,1/45.29;0/5100,1/5100;0/5100,1/5100;0/0,1/1;0/1,1/0;0/2,1/2;0/9,1/9;0/3,1/2;0/5,1/5;0/49,1/78;0/47,1/45;0/65,1/110;0/504,1/506
5160;130;93;2;2;0/4491.51,1/4042.8;0/68.13,1/45.47;0/5160,1/5160;0/5160,1/5160;0/1,1/1;0/0,1/0;0/1,1/2;0/10,1/10;0/3,1/2;0/5,1/5;0/50,1/80;0/47,1/46;0/67,1/112;0/510,1/512
5220;132;94;2;2;0/4551.51,1/4082.89;0/68.22,1/45.6;0/5220,1/5220;0/5220,1/5220;0/1,1/0;0/0,1/0;0/1,1/0;0/7,1/14;0/3,1/2;0/5,1/5;0/50,1/82;0/48,1/46;0/67,1/114;0/516,1/518
5280;133;95;2;2;0/4601.56,1/4142.89;0/68.4,1/45.73;0/5280,1/5280;0/5280,1/5280;0/0,1/1;0/0,1/0;0/0,1/1;0/7,1/13;0/3,1/2;0/5,1/5;0/51,1/82;0/48,1/47;0/68,1/114;0/522,1/524
5340;133;96;2;2;0/4661.56,1/4202.89;0/68.58,1/45.82;0/5340,1/5340;0/5340,1/5340;0/0,1/1;0/0,1/0;0/1,1/1;0/6,1/11;0/3,1/2;0/5,1/5;0/51,1/82;0/49,1/47;0/68,1/114;0/528,1/530
5400;135;98;2;2;0/4711.6,1/4258.53;0/68.8,1/45.91;0/5400,1/5400;0/5400,1/5400;0/1,1/0;0/0,1/0;0/1,1/2;0/9,1/9;0/3,1/2;0/5,1/5;0/52,1/83;0/50,1/48;0/69,1/115;0/534,1/536
5459.96;137;98;2;2;0/4761.6,1/4292.98;0/68.93,1/46.09;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/2,1/1;0/0,1/0;0/4,1/1;0/9,1/8;0/3,1/2;0/5,1/5;0/53,1/84;0/50,1/48;0/70,1/117;0/540,1/542
5519.96;139;100;2;2;0/4798.22,1/4352.98;0/69.11,1/46.22;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/1,1/0;0/0,1/0;0/2,1/2;0/10,1/8;0/3,1/2;0/5,1/5;0/55,1/84;0/51,1/49;0/73,1/117;0/546,1/548
5579.96;140;102;2;2;0/4841.78,1/4383.11;0/69.2,1/46.44;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/0,1/0;0/0,1/0;0/2,1/1;0/8,1/14;0/3,1/2;0/5,1/5;0/55,1/85;0/52,1/50;0/74,1/120;0/552,1/554
5639.96;143;102;2;2;0/4881.87,1/4420.22;0/69.38,1/46.49;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/56,1/87;0/52,1/50;0/76,1/123;0/558,1/560
5699.96;143;103;2;2;0/4941.87,1/4473.24;0/69.56,1/46.62;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/0;0/0,1/0;0/1,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/56,1/87;0/53,1/50;0/76,1/123;0/564,1/566
5759.96;144;104;2;2;0/4991.91,1/4533.24;0/69.64,1/46.8;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/1,1/0;0/0,1/0;0/1,1/2;0/8,1/6;0/3,1/2;0/5,1/5;0/57,1/87;0/53,1/51;0/77,1/123;0/570,1/572
