#ItemDescriptionID;Weight;OrderCount;MeasuredFrequency;StaticFrequency
0;6.35745961980776;14;0.017220172201722;0.0201730530881952
1;3.75143770861972;260;0.31980319803198;0.330026456741602
2;7.08831069855406;343;0.421894218942189;0.420214194250991
3;7.93126267470944;20;0.02460024600246;0.0354476084999328
4;4.28602704139707;8;0.00984009840098401;0.0136010304952261
5;3.64070890082079;813;1;1
6;3.32788843723381;59;0.0725707257072571;0.0914898267402309
7;4.92780831499389;26;0.031980319803198;0.0354634171547037
8;2.51947930106869;64;0.0787207872078721;0.0854243122572079
9;5.91323141935898;79;0.0971709717097171;0.0848148611173819
10;2.75316348986382;725;0.891758917589176;0.9505999770911
11;7.0009814095688;69;0.0848708487084871;0.099784346918939
12;3.1212295997521;132;0.162361623616236;0.190433562472812
13;4.94375124803919;327;0.402214022140221;0.407355849852106
14;4.16563412834221;552;0.678966789667897;0.775754304409084
15;2.34205038675203;72;0.0885608856088561;0.109197054754227
16;2.78419004603484;68;0.0836408364083641;0.0735292609888559
17;3.50448997388803;64;0.0787207872078721;0.0704648768896416
18;3.58210242706449;128;0.157441574415744;0.173500646377407
19;6.88191630452961;16;0.019680196801968;0.0147896108485351
20;6.03493512237209;123;0.151291512915129;0.144876757059007
21;3.29783598114636;17;0.020910209102091;0.0210388037322591
22;4.68139919856628;44;0.0541205412054121;0.0688365693124752
23;7.48177557880142;9;0.011070110701107;0.0215845335661281
24;7.83732348952318;39;0.0479704797047971;0.0429879162290235
25;5.48773651266831;26;0.031980319803198;0.0364995063482706
26;6.70445434036872;561;0.690036900369004;0.704411053230326
27;7.32550773458812;27;0.033210332103321;0.0343083328306808
28;4.21383229839328;88;0.108241082410824;0.100911384318446
29;3.14547400322998;77;0.0947109471094711;0.0829513835888008
30;4.68422774722996;89;0.109471094710947;0.124768199072731
31;5.88304086862274;202;0.248462484624846;0.297438501844532
32;6.03315475305224;92;0.113161131611316;0.123167090824849
33;6.97781904273565;190;0.23370233702337;0.266302943833119
34;3.88766004698708;34;0.041820418204182;0.0390677013053427
35;5.96805184612426;10;0.01230012300123;0.0127874709593137
36;2.60724492119963;373;0.458794587945879;0.46867273692902
37;3.53374818877026;70;0.0861008610086101;0.0788660598195876
38;6.93926358452964;634;0.779827798277983;0.76606690077024
39;7.6723222973162;20;0.02460024600246;0.0263723832373646
40;5.31066725184706;391;0.480934809348093;0.419377218095388
41;7.5919843593575;254;0.312423124231242;0.302320186590339
42;6.79555041473152;8;0.00984009840098401;0.0124990691545029
43;3.62546997499907;134;0.164821648216482;0.160176852317146
44;5.53334981274481;106;0.130381303813038;0.107321468793916
45;6.73362388868519;326;0.400984009840098;0.424426371923159
46;5.98073519951698;310;0.38130381303813;0.35850253158421
47;2.91382908397998;15;0.018450184501845;0.0221383484148629
48;2.2043715921251;53;0.0651906519065191;0.0622553231212578
49;6.65314192169027;64;0.0787207872078721;0.0928018659605302
50;3.07829021619553;116;0.142681426814268;0.126786206329388
51;3.37216353014678;602;0.740467404674047;0.782154079077
52;5.64473477548209;19;0.023370233702337;0.0274116268192319
53;2.61324779717869;100;0.1230012300123;0.123635584497909
54;4.74113195144624;183;0.225092250922509;0.24671376925528
55;4.78465684446723;35;0.043050430504305;0.0312091311439563
56;6.89303803392362;14;0.017220172201722;0.0154548453904734
57;5.29693874218359;14;0.017220172201722;0.0274911620693381
