layer,metric,empty,loaded,total,unit
L1,orders_completed,,,1213,orders
L1,orders_per_hour,,,303.25,orders/h
L1,total_energy_with_support_kJ,,,4205.61701149988,kJ
L1,total_energy_mech_kJ,,,4205.61701149988,kJ
L1,energy_total_with_support_per_order_kJ,,,3.46712037221754,kJ/order
L1,energy_mech_per_order_kJ,,,3.46712037221754,kJ/order
L1,total_distance_m,,,51550.7509763385,m
L1,order_distance_m,,,42.4985581008561,m/order
L1,system_order_pile_on,,,1.81044776119403,orders/output_station_arrival
L1,input_station_arrivals,,,385,count
L1,output_station_arrivals,,,670,count
L1,station_arrivals_total,,,1055,count
L2,trip_count,2000,2113,4113,trips
L2,distance_m,16420,35133,51553,m
L2,total_time_sec,20425.6999617641,45484.723517505,65910.4234792692,s
L2,total_move_turn_energy_kJ,566.552803068145,2941.68954253323,3508.24234560137,kJ
L2,move_turn_pct_of_mech,13.471336108803,69.9466816519298,,%
L2,avg_distance_per_trip_m,8.21,16.6270705158542,,m/trip
L2,avg_time_per_trip_sec,10.2128499808821,21.5261351242333,,s/trip
L2,avg_energy_per_trip_kJ,0.283276401534072,1.392186248241,,kJ/trip
L3,e1_accel_kJ,,,1218.06843719402,kJ
L3,e2_decel_kJ,,,147.479138135599,kJ
L3,e3_cruise_kJ,,,1259.46168287754,kJ
L3,e4_rotation_kJ,,,883.233087394208,kJ
L3,e5_lift_kJ,,,697.374665898513,kJ
L3,e1_pct_of_mech,,,28.9628949536614,%
L3,e2_pct_of_mech,,,3.50671822308904,%
L3,e3_pct_of_mech,,,29.9471321195833,%
L3,e4_pct_of_mech,,,21.0012724643991,%
L3,e5_pct_of_mech,,,16.5819822392673,%
L4,turn_count,3623,7649,11272,events
L4,turn_energy_kJ,144.567663068145,738.665424326063,883.233087394207,kJ
L4,turn_pct_of_total,3.43748997288239,17.5637824915167,,%
L4,turn_pct_of_state,25.5170678329088,25.1102440840839,,%
L4,turn_per_trip,1.8115,3.619971604354,,per trip
L4,turn_per_m,0.220645554202192,0.217715538098084,,per m
L4,stop_and_go_count,,,499,events
L4,stop_and_go_energy_kJ,,,49.7872580754318,kJ
L4,stop_and_go_pct_of_e1e2,,,3.64595558403843,%
L4,stop_and_go_per_order,,,0.411376751854905,per order
L4,queue_stop_and_go_count,,,3345,events
L4,queue_stop_and_go_energy_kJ,,,248.588105114395,kJ
L4,queue_stop_and_go_pct_of_e1e2,,,18.2042800709005,%
L4,queue_stop_and_go_per_order,,,2.75762572135202,per order
L4,queue_holding_time_sec,,,70777.9999999245,s
L4,queue_holding_energy_kJ,,,0,kJ
L4,queue_holding_pct_of_support,,,0,%
L4,queue_holding_per_order_kJ,,,0,per order
L5,wait_time_sec,582.622222218388,2355.59999998956,2938.22222220794,s
L5,wait_energy_kJ,0,0,0,kJ
L5,wait_pct_of_total,0,0,,%
L5,wait_ratio_mean,0.0192026411149782,0.0154798535802256,0.0178145429165364,ratio
L5,wait_ratio_median,0.0037037037037037,0.00515463917525773,0.00467289719626168,ratio
L5,wait_ratio_p95,0.102906549971767,0.0929619745299054,0.0985544484984563,ratio
L6,composition_move_pct,,,62.4167452963337,%
L6,composition_turn_pct,,,21.0012724643991,%
L6,composition_lift_pct,,,16.5819822392673,%
L6,composition_wait_pct,,,0,%
L6,composition_support_pct,,,0,%
L6,energy_empty_to_loaded_ratio,,,0.192594356024484,ratio
L6,effective_motion_ratio,,,0.955420977940885,ratio
L6,wait_energy_per_order_kJ,,,0,kJ/order
L6,energy_per_m_empty_J,34.5038247909954,,,J/m
L6,energy_per_m_loaded_J,,83.730098270379,,J/m
